Criptomoeda;Iniciais;Data;Abertura;Fechamento;Alta;Baixa;Fechamento_ajustado;Volume
Bitcoin USD;BTC-USD;01/11/2017;6440.970215;6767.310059;6377.879883;6767.310059;6767.310059;2870320128
Bitcoin USD;BTC-USD;02/11/2017;6777.770020;7367.330078;6758.720215;7078.500000;7078.500000;4653770240
Bitcoin USD;BTC-USD;03/11/2017;7087.529785;7461.290039;7002.939941;7207.759766;7207.759766;3369860096
Bitcoin USD;BTC-USD;04/11/2017;7164.479980;7492.859863;7031.279785;7379.950195;7379.950195;2483800064
Bitcoin USD;BTC-USD;05/11/2017;7404.520020;7617.479980;7333.189941;7407.410156;7407.410156;2380410112
Bitcoin USD;BTC-USD;06/11/2017;7403.220215;7445.770020;7007.310059;7022.759766;7022.759766;3111899904
Bitcoin USD;BTC-USD;07/11/2017;7023.100098;7253.319824;7023.100098;7144.379883;7144.379883;2326340096
Bitcoin USD;BTC-USD;08/11/2017;7141.379883;7776.419922;7114.020020;7459.689941;7459.689941;4602200064
Bitcoin USD;BTC-USD;09/11/2017;7446.830078;7446.830078;7101.520020;7143.580078;7143.580078;3226249984
Bitcoin USD;BTC-USD;10/11/2017;7173.729980;7312.000000;6436.870117;6618.140137;6618.140137;5208249856
Bitcoin USD;BTC-USD;11/11/2017;6618.609863;6873.149902;6204.220215;6357.600098;6357.600098;4908680192
Bitcoin USD;BTC-USD;12/11/2017;6295.450195;6625.049805;5519.009766;5950.069824;5950.069824;8957349888
Bitcoin USD;BTC-USD;13/11/2017;5938.250000;6811.189941;5844.290039;6559.490234;6559.490234;6263249920
Bitcoin USD;BTC-USD;14/11/2017;6561.479980;6764.979980;6461.750000;6635.750000;6635.750000;3197110016
Bitcoin USD;BTC-USD;15/11/2017;6634.759766;7342.250000;6634.759766;7315.540039;7315.540039;4200880128
Bitcoin USD;BTC-USD;16/11/2017;7323.240234;7967.379883;7176.580078;7871.689941;7871.689941;5123809792
Bitcoin USD;BTC-USD;17/11/2017;7853.569824;8004.589844;7561.089844;7708.990234;7708.990234;4651670016
Bitcoin USD;BTC-USD;18/11/2017;7697.209961;7884.990234;7463.439941;7790.149902;7790.149902;3667190016
Bitcoin USD;BTC-USD;19/11/2017;7766.029785;8101.910156;7694.100098;8036.490234;8036.490234;3149319936
Bitcoin USD;BTC-USD;20/11/2017;8039.069824;8336.860352;7949.359863;8200.639648;8200.639648;3488450048
Bitcoin USD;BTC-USD;21/11/2017;8205.740234;8348.660156;7762.709961;8071.259766;8071.259766;4277609984
Bitcoin USD;BTC-USD;22/11/2017;8077.950195;8302.259766;8075.470215;8253.549805;8253.549805;3633530112
Bitcoin USD;BTC-USD;23/11/2017;8232.379883;8267.400391;8038.770020;8038.770020;8038.770020;4225179904
Bitcoin USD;BTC-USD;24/11/2017;8074.020020;8374.160156;7940.930176;8253.690430;8253.690430;5058610176
Bitcoin USD;BTC-USD;25/11/2017;8241.709961;8790.919922;8191.149902;8790.919922;8790.919922;4342060032
Bitcoin USD;BTC-USD;26/11/2017;8789.040039;9522.929688;8775.589844;9330.549805;9330.549805;5475579904
Bitcoin USD;BTC-USD;27/11/2017;9352.719727;9818.349609;9352.719727;9818.349609;9818.349609;5653320192
Bitcoin USD;BTC-USD;28/11/2017;9823.429688;10125.700195;9736.299805;10058.799805;10058.799805;6348819968
Bitcoin USD;BTC-USD;29/11/2017;10077.400391;11517.400391;9601.030273;9888.610352;9888.610352;11568799744
Bitcoin USD;BTC-USD;30/11/2017;9906.790039;10801.000000;9202.049805;10233.599609;10233.599609;8310689792
Bitcoin USD;BTC-USD;01/12/2017;10198.599609;11046.700195;9694.650391;10975.599609;10975.599609;6783119872
Bitcoin USD;BTC-USD;02/12/2017;10978.299805;11320.200195;10905.099609;11074.599609;11074.599609;5138500096
Bitcoin USD;BTC-USD;03/12/2017;11082.700195;11858.700195;10862.000000;11323.200195;11323.200195;6608309760
Bitcoin USD;BTC-USD;04/12/2017;11315.400391;11657.200195;11081.799805;11657.200195;11657.200195;6132409856
Bitcoin USD;BTC-USD;05/12/2017;11685.700195;12032.000000;11604.599609;11916.700195;11916.700195;6895260160
Bitcoin USD;BTC-USD;06/12/2017;11923.400391;14369.099609;11923.400391;14291.500000;14291.500000;12656300032
Bitcoin USD;BTC-USD;07/12/2017;14266.099609;17899.699219;14057.299805;17899.699219;17899.699219;17950699520
Bitcoin USD;BTC-USD;08/12/2017;17802.900391;18353.400391;14336.900391;16569.400391;16569.400391;21135998976
Bitcoin USD;BTC-USD;09/12/2017;16523.300781;16783.000000;13674.900391;15178.200195;15178.200195;13911300096
Bitcoin USD;BTC-USD;10/12/2017;15168.400391;15850.599609;13226.599609;15455.400391;15455.400391;13433299968
Bitcoin USD;BTC-USD;11/12/2017;15427.400391;17513.900391;15404.799805;16936.800781;16936.800781;12153900032
Bitcoin USD;BTC-USD;12/12/2017;16919.800781;17781.800781;16571.599609;17415.400391;17415.400391;14603799552
Bitcoin USD;BTC-USD;13/12/2017;17500.000000;17653.099609;16039.700195;16408.199219;16408.199219;12976900096
Bitcoin USD;BTC-USD;14/12/2017;16384.599609;17085.800781;16185.900391;16564.000000;16564.000000;13777399808
Bitcoin USD;BTC-USD;15/12/2017;16601.300781;18154.099609;16601.300781;17706.900391;17706.900391;14309999616
Bitcoin USD;BTC-USD;16/12/2017;17760.300781;19716.699219;17515.300781;19497.400391;19497.400391;12740599808
Bitcoin USD;BTC-USD;17/12/2017;19475.800781;20089.000000;18974.099609;19140.800781;19140.800781;13314599936
Bitcoin USD;BTC-USD;18/12/2017;19106.400391;19371.000000;18355.900391;19114.199219;19114.199219;14839499776
Bitcoin USD;BTC-USD;19/12/2017;19118.300781;19177.800781;17275.400391;17776.699219;17776.699219;16894499840
Bitcoin USD;BTC-USD;20/12/2017;17760.300781;17934.699219;16077.700195;16624.599609;16624.599609;22149699584
Bitcoin USD;BTC-USD;21/12/2017;16642.400391;17567.699219;15342.700195;15802.900391;15802.900391;16516599808
Bitcoin USD;BTC-USD;22/12/2017;15898.000000;15943.400391;11833.000000;13831.799805;13831.799805;22197999616
Bitcoin USD;BTC-USD;23/12/2017;13948.700195;15603.200195;13828.799805;14699.200195;14699.200195;13086000128
Bitcoin USD;BTC-USD;24/12/2017;14608.200195;14626.000000;12747.700195;13925.799805;13925.799805;11572299776
Bitcoin USD;BTC-USD;25/12/2017;13995.900391;14593.000000;13448.900391;14026.599609;14026.599609;10664699904
Bitcoin USD;BTC-USD;26/12/2017;14036.599609;16461.199219;14028.900391;16099.799805;16099.799805;13454300160
Bitcoin USD;BTC-USD;27/12/2017;16163.500000;16930.900391;15114.299805;15838.500000;15838.500000;12487600128
Bitcoin USD;BTC-USD;28/12/2017;15864.099609;15888.400391;13937.299805;14606.500000;14606.500000;12336499712
Bitcoin USD;BTC-USD;29/12/2017;14695.799805;15279.000000;14307.000000;14656.200195;14656.200195;13025500160
Bitcoin USD;BTC-USD;30/12/2017;14681.900391;14681.900391;12350.099609;12952.200195;12952.200195;14452599808
Bitcoin USD;BTC-USD;31/12/2017;12897.700195;14377.400391;12755.599609;14156.400391;14156.400391;12136299520
Bitcoin USD;BTC-USD;01/01/2018;14112.200195;14112.200195;13154.700195;13657.200195;13657.200195;10291200000
Bitcoin USD;BTC-USD;02/01/2018;13625.000000;15444.599609;13163.599609;14982.099609;14982.099609;16846600192
Bitcoin USD;BTC-USD;03/01/2018;14978.200195;15572.799805;14844.500000;15201.000000;15201.000000;16871900160
Bitcoin USD;BTC-USD;04/01/2018;15270.700195;15739.700195;14522.200195;15599.200195;15599.200195;21783199744
Bitcoin USD;BTC-USD;05/01/2018;15477.200195;17705.199219;15202.799805;17429.500000;17429.500000;23840899072
Bitcoin USD;BTC-USD;06/01/2018;17462.099609;17712.400391;16764.599609;17527.000000;17527.000000;18314600448
Bitcoin USD;BTC-USD;07/01/2018;17527.300781;17579.599609;16087.700195;16477.599609;16477.599609;15866000384
Bitcoin USD;BTC-USD;08/01/2018;16476.199219;16537.900391;14208.200195;15170.099609;15170.099609;18413899776
Bitcoin USD;BTC-USD;09/01/2018;15123.700195;15497.500000;14424.000000;14595.400391;14595.400391;16659999744
Bitcoin USD;BTC-USD;10/01/2018;14588.500000;14973.299805;13691.200195;14973.299805;14973.299805;18500800512
Bitcoin USD;BTC-USD;11/01/2018;14968.200195;15018.799805;13105.900391;13405.799805;13405.799805;16534099968
Bitcoin USD;BTC-USD;12/01/2018;13453.900391;14229.900391;13158.099609;13980.599609;13980.599609;12065699840
Bitcoin USD;BTC-USD;13/01/2018;13952.400391;14659.500000;13952.400391;14360.200195;14360.200195;12763599872
Bitcoin USD;BTC-USD;14/01/2018;14370.799805;14511.799805;13268.000000;13772.000000;13772.000000;11084099584
Bitcoin USD;BTC-USD;15/01/2018;13767.299805;14445.500000;13641.700195;13819.799805;13819.799805;12750799872
Bitcoin USD;BTC-USD;16/01/2018;13836.099609;13843.099609;10194.900391;11490.500000;11490.500000;18853799936
Bitcoin USD;BTC-USD;17/01/2018;11431.099609;11678.000000;9402.290039;11188.599609;11188.599609;18830600192
Bitcoin USD;BTC-USD;18/01/2018;11198.799805;12107.299805;10942.500000;11474.900391;11474.900391;15020399616
Bitcoin USD;BTC-USD;19/01/2018;11429.799805;11992.799805;11172.099609;11607.400391;11607.400391;10740400128
Bitcoin USD;BTC-USD;20/01/2018;11656.200195;13103.000000;11656.200195;12899.200195;12899.200195;11801700352
Bitcoin USD;BTC-USD;21/01/2018;12889.200195;12895.900391;11288.200195;11600.099609;11600.099609;9935179776
Bitcoin USD;BTC-USD;22/01/2018;11633.099609;11966.400391;10240.200195;10931.400391;10931.400391;10537400320
Bitcoin USD;BTC-USD;23/01/2018;10944.500000;11377.599609;10129.700195;10868.400391;10868.400391;9660609536
Bitcoin USD;BTC-USD;24/01/2018;10903.400391;11501.400391;10639.799805;11359.400391;11359.400391;9940989952
Bitcoin USD;BTC-USD;25/01/2018;11421.700195;11785.700195;11057.400391;11259.400391;11259.400391;8873169920
Bitcoin USD;BTC-USD;26/01/2018;11256.000000;11656.700195;10470.299805;11171.400391;11171.400391;9746199552
Bitcoin USD;BTC-USD;27/01/2018;11174.900391;11614.900391;10989.200195;11440.700195;11440.700195;7583269888
Bitcoin USD;BTC-USD;28/01/2018;11475.299805;12040.299805;11475.299805;11786.299805;11786.299805;8350360064
Bitcoin USD;BTC-USD;29/01/2018;11755.500000;11875.599609;11179.200195;11296.400391;11296.400391;7107359744
Bitcoin USD;BTC-USD;30/01/2018;11306.799805;11307.200195;10036.200195;10106.299805;10106.299805;8637859840
Bitcoin USD;BTC-USD;31/01/2018;10108.200195;10381.599609;9777.419922;10221.099609;10221.099609;8041160192
Bitcoin USD;BTC-USD;01/02/2018;10237.299805;10288.799805;8812.280273;9170.540039;9170.540039;9959400448
Bitcoin USD;BTC-USD;02/02/2018;9142.280273;9142.280273;7796.490234;8830.750000;8830.750000;12726899712
Bitcoin USD;BTC-USD;03/02/2018;8852.120117;9430.750000;8251.629883;9174.910156;9174.910156;7263790080
Bitcoin USD;BTC-USD;04/02/2018;9175.700195;9334.870117;8031.220215;8277.009766;8277.009766;7073549824
Bitcoin USD;BTC-USD;05/02/2018;8270.540039;8364.839844;6756.680176;6955.270020;6955.270020;9285289984
Bitcoin USD;BTC-USD;06/02/2018;7051.750000;7850.700195;6048.259766;7754.000000;7754.000000;13999800320
Bitcoin USD;BTC-USD;07/02/2018;7755.490234;8509.110352;7236.790039;7621.299805;7621.299805;9169280000
Bitcoin USD;BTC-USD;08/02/2018;7637.859863;8558.769531;7637.859863;8265.589844;8265.589844;9346750464
Bitcoin USD;BTC-USD;09/02/2018;8271.839844;8736.980469;7884.709961;8736.980469;8736.980469;6784820224
Bitcoin USD;BTC-USD;10/02/2018;8720.080078;9122.549805;8295.469727;8621.900391;8621.900391;7780960256
Bitcoin USD;BTC-USD;11/02/2018;8616.129883;8616.129883;7931.100098;8129.970215;8129.970215;6122189824
Bitcoin USD;BTC-USD;12/02/2018;8141.430176;8985.919922;8141.430176;8926.570313;8926.570313;6256439808
Bitcoin USD;BTC-USD;13/02/2018;8926.719727;8958.469727;8455.410156;8598.309570;8598.309570;5696719872
Bitcoin USD;BTC-USD;14/02/2018;8599.919922;9518.540039;8599.919922;9494.629883;9494.629883;7909819904
Bitcoin USD;BTC-USD;15/02/2018;9488.320313;10234.799805;9395.580078;10166.400391;10166.400391;9062540288
Bitcoin USD;BTC-USD;16/02/2018;10135.700195;10324.099609;9824.820313;10233.900391;10233.900391;7296159744
Bitcoin USD;BTC-USD;17/02/2018;10207.500000;11139.500000;10149.400391;11112.700195;11112.700195;8660880384
Bitcoin USD;BTC-USD;18/02/2018;11123.400391;11349.799805;10326.000000;10551.799805;10551.799805;8744009728
Bitcoin USD;BTC-USD;19/02/2018;10552.599609;11273.799805;10513.200195;11225.299805;11225.299805;7652089856
Bitcoin USD;BTC-USD;20/02/2018;11231.799805;11958.500000;11231.799805;11403.700195;11403.700195;9926540288
Bitcoin USD;BTC-USD;21/02/2018;11372.200195;11418.500000;10479.099609;10690.400391;10690.400391;9405339648
Bitcoin USD;BTC-USD;22/02/2018;10660.400391;11039.099609;9939.089844;10005.000000;10005.000000;8040079872
Bitcoin USD;BTC-USD;23/02/2018;9937.070313;10487.299805;9734.559570;10301.099609;10301.099609;7739500032
Bitcoin USD;BTC-USD;24/02/2018;10287.700195;10597.200195;9546.969727;9813.070313;9813.070313;6917929984
Bitcoin USD;BTC-USD;25/02/2018;9796.419922;9923.219727;9407.059570;9664.730469;9664.730469;5706939904
Bitcoin USD;BTC-USD;26/02/2018;9669.429688;10475.000000;9501.730469;10366.700195;10366.700195;7287690240
Bitcoin USD;BTC-USD;27/02/2018;10393.900391;10878.500000;10246.099609;10725.599609;10725.599609;6966179840
Bitcoin USD;BTC-USD;28/02/2018;10687.200195;11089.799805;10393.099609;10397.900391;10397.900391;6936189952
Bitcoin USD;BTC-USD;01/03/2018;10385.000000;11052.299805;10352.700195;10951.000000;10951.000000;7317279744
Bitcoin USD;BTC-USD;02/03/2018;10977.400391;11189.000000;10850.099609;11086.400391;11086.400391;7620590080
Bitcoin USD;BTC-USD;03/03/2018;11101.900391;11528.200195;11002.400391;11489.700195;11489.700195;6690570240
Bitcoin USD;BTC-USD;04/03/2018;11497.400391;11512.599609;11136.099609;11512.599609;11512.599609;6084149760
Bitcoin USD;BTC-USD;05/03/2018;11532.400391;11704.099609;11443.900391;11573.299805;11573.299805;6468539904
Bitcoin USD;BTC-USD;06/03/2018;11500.099609;11500.099609;10694.299805;10779.900391;10779.900391;6832169984
Bitcoin USD;BTC-USD;07/03/2018;10803.900391;10929.500000;9692.120117;9965.570313;9965.570313;8797910016
Bitcoin USD;BTC-USD;08/03/2018;9951.440430;10147.400391;9335.870117;9395.009766;9395.009766;7186089984
Bitcoin USD;BTC-USD;09/03/2018;9414.690430;9466.349609;8513.030273;9337.549805;9337.549805;8704190464
Bitcoin USD;BTC-USD;10/03/2018;9350.589844;9531.320313;8828.469727;8866.000000;8866.000000;5386319872
Bitcoin USD;BTC-USD;11/03/2018;8852.780273;9711.889648;8607.120117;9578.629883;9578.629883;6296370176
Bitcoin USD;BTC-USD;12/03/2018;9602.929688;9937.500000;8956.429688;9205.120117;9205.120117;6457399808
Bitcoin USD;BTC-USD;13/03/2018;9173.040039;9470.379883;8958.190430;9194.849609;9194.849609;5991139840
Bitcoin USD;BTC-USD;14/03/2018;9214.650391;9355.849609;8068.589844;8269.809570;8269.809570;6438230016
Bitcoin USD;BTC-USD;15/03/2018;8290.759766;8428.349609;7783.049805;8300.860352;8300.860352;6834429952
Bitcoin USD;BTC-USD;16/03/2018;8322.910156;8585.150391;8005.310059;8338.349609;8338.349609;5289379840
Bitcoin USD;BTC-USD;17/03/2018;8321.910156;8346.530273;7812.819824;7916.879883;7916.879883;4426149888
Bitcoin USD;BTC-USD;18/03/2018;7890.520020;8245.509766;7397.990234;8223.679688;8223.679688;6639190016
Bitcoin USD;BTC-USD;19/03/2018;8344.120117;8675.870117;8182.399902;8630.650391;8630.650391;6729110016
Bitcoin USD;BTC-USD;20/03/2018;8619.669922;9051.019531;8389.889648;8913.469727;8913.469727;6361789952
Bitcoin USD;BTC-USD;21/03/2018;8937.480469;9177.370117;8846.330078;8929.280273;8929.280273;6043129856
Bitcoin USD;BTC-USD;22/03/2018;8939.440430;9100.709961;8564.900391;8728.469727;8728.469727;5530390016
Bitcoin USD;BTC-USD;23/03/2018;8736.250000;8879.620117;8360.620117;8879.620117;8879.620117;5954120192
Bitcoin USD;BTC-USD;24/03/2018;8901.950195;8996.179688;8665.700195;8668.120117;8668.120117;5664600064
Bitcoin USD;BTC-USD;25/03/2018;8612.809570;8682.009766;8449.099609;8495.780273;8495.780273;4569880064
Bitcoin USD;BTC-USD;26/03/2018;8498.469727;8530.080078;7921.430176;8209.400391;8209.400391;5921039872
Bitcoin USD;BTC-USD;27/03/2018;8200.000000;8232.780273;7797.279785;7833.040039;7833.040039;5378250240
Bitcoin USD;BTC-USD;28/03/2018;7836.830078;8122.890137;7809.169922;7954.479980;7954.479980;4935289856
Bitcoin USD;BTC-USD;29/03/2018;7979.069824;7994.330078;7081.379883;7165.700195;7165.700195;6361229824
Bitcoin USD;BTC-USD;30/03/2018;7171.450195;7276.660156;6683.930176;6890.520020;6890.520020;6289509888
Bitcoin USD;BTC-USD;31/03/2018;6892.479980;7207.850098;6863.520020;6973.529785;6973.529785;4553269760
Bitcoin USD;BTC-USD;01/04/2018;7003.060059;7060.950195;6526.870117;6844.229980;6844.229980;4532100096
Bitcoin USD;BTC-USD;02/04/2018;6844.859863;7135.470215;6816.580078;7083.799805;7083.799805;4333440000
Bitcoin USD;BTC-USD;03/04/2018;7102.259766;7530.939941;7072.490234;7456.109863;7456.109863;5499700224
Bitcoin USD;BTC-USD;04/04/2018;7456.410156;7469.879883;6803.879883;6853.839844;6853.839844;4936000000
Bitcoin USD;BTC-USD;05/04/2018;6848.649902;6933.819824;6644.799805;6811.470215;6811.470215;5639320064
Bitcoin USD;BTC-USD;06/04/2018;6815.959961;6857.490234;6575.000000;6636.319824;6636.319824;3766810112
Bitcoin USD;BTC-USD;07/04/2018;6630.509766;7050.540039;6630.509766;6911.089844;6911.089844;3976610048
Bitcoin USD;BTC-USD;08/04/2018;6919.979980;7111.560059;6919.979980;7023.520020;7023.520020;3652499968
Bitcoin USD;BTC-USD;09/04/2018;7044.319824;7178.109863;6661.990234;6770.729980;6770.729980;4894060032
Bitcoin USD;BTC-USD;10/04/2018;6795.439941;6872.410156;6704.149902;6834.759766;6834.759766;4272750080
Bitcoin USD;BTC-USD;11/04/2018;6843.470215;6968.319824;6817.589844;6968.319824;6968.319824;4641889792
Bitcoin USD;BTC-USD;12/04/2018;6955.379883;7899.229980;6806.509766;7889.250000;7889.250000;8906250240
Bitcoin USD;BTC-USD;13/04/2018;7901.089844;8183.959961;7758.930176;7895.959961;7895.959961;7764460032
Bitcoin USD;BTC-USD;14/04/2018;7874.669922;8140.709961;7846.000000;7986.240234;7986.240234;5191430144
Bitcoin USD;BTC-USD;15/04/2018;7999.330078;8338.419922;7999.330078;8329.110352;8329.110352;5244480000
Bitcoin USD;BTC-USD;16/04/2018;8337.570313;8371.150391;7925.729980;8058.669922;8058.669922;5631309824
Bitcoin USD;BTC-USD;17/04/2018;8071.660156;8285.959961;7881.720215;7902.089844;7902.089844;6900879872
Bitcoin USD;BTC-USD;18/04/2018;7944.430176;8197.799805;7886.009766;8163.419922;8163.419922;6529909760
Bitcoin USD;BTC-USD;19/04/2018;8159.270020;8298.690430;8138.779785;8294.309570;8294.309570;7063209984
Bitcoin USD;BTC-USD;20/04/2018;8286.879883;8880.230469;8244.540039;8845.830078;8845.830078;8438110208
Bitcoin USD;BTC-USD;21/04/2018;8848.790039;8997.570313;8652.150391;8895.580078;8895.580078;7548550144
Bitcoin USD;BTC-USD;22/04/2018;8925.059570;9001.639648;8779.610352;8802.459961;8802.459961;6629899776
Bitcoin USD;BTC-USD;23/04/2018;8794.389648;8958.549805;8788.809570;8930.879883;8930.879883;6925190144
Bitcoin USD;BTC-USD;24/04/2018;8934.339844;9732.610352;8927.830078;9697.500000;9697.500000;10678800384
Bitcoin USD;BTC-USD;25/04/2018;9701.030273;9745.320313;8799.839844;8845.740234;8845.740234;11083100160
Bitcoin USD;BTC-USD;26/04/2018;8867.320313;9281.509766;8727.089844;9281.509766;9281.509766;8970559488
Bitcoin USD;BTC-USD;27/04/2018;9290.629883;9375.469727;8987.049805;8987.049805;8987.049805;7566289920
Bitcoin USD;BTC-USD;28/04/2018;8939.269531;9412.089844;8931.990234;9348.480469;9348.480469;7805479936
Bitcoin USD;BTC-USD;29/04/2018;9346.410156;9531.490234;9193.709961;9419.080078;9419.080078;8853000192
Bitcoin USD;BTC-USD;30/04/2018;9426.110352;9477.139648;9166.809570;9240.549805;9240.549805;8673920000
Bitcoin USD;BTC-USD;01/05/2018;9251.469727;9255.879883;8891.049805;9119.009766;9119.009766;7713019904
Bitcoin USD;BTC-USD;02/05/2018;9104.599609;9256.519531;9015.139648;9235.919922;9235.919922;7558159872
Bitcoin USD;BTC-USD;03/05/2018;9233.969727;9798.330078;9188.150391;9743.860352;9743.860352;10207299584
Bitcoin USD;BTC-USD;04/05/2018;9695.500000;9779.200195;9585.959961;9700.759766;9700.759766;8217829888
