"ano";"turno";"tipo_eleicao";"sigla_uf";"id_municipio";"id_municipio_tse";"cargo";"sigla_partido";"numero_candidato";"sequencial_candidato";"id_candidato_bd";"resultado";"votos"
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19975;250000623748;704525;"suplente";841
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19910;250000623749;423660;"suplente";8515
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19201;250000623750;1083740;"suplente";1524
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19444;250000623751;578243;"suplente";9332
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19165;250000623752;484107;"suplente";497
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19977;250000623753;1014241;"suplente";6671
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19128;250000623754;645652;"suplente";2147
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19400;250000623755;1503743;"suplente";13004
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19109;250000623756;533515;"suplente";451
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19890;250000623758;697639;"suplente";382
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19193;250000623759;563447;"suplente";1101
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19633;250000623760;113779;"suplente";10586
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19027;250000623761;581962;"suplente";757
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19333;250000623762;1802021;"suplente";6234
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19030;250000623763;1178709;"suplente";1764
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19147;250000623764;268585;"suplente";812
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19090;250000623765;51155;"suplente";743
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19722;250000623767;450900;"suplente";1757
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19001;250000623768;447751;"eleito por qp";58136
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19634;250000623769;1135527;"suplente";5774
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19998;250000623770;804984;"suplente";4130
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19190;250000623771;499870;"suplente";32597
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19899;250000623772;703950;"suplente";20854
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19619;250000623773;917782;"suplente";25240
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19630;250000623774;941563;"suplente";4999
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19773;250000623775;994864;"suplente";1452
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19150;250000623776;672659;"suplente";981
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19000;250000623777;130711;"suplente";28487
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19014;250000623778;1715866;"suplente";366
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19578;250000623780;386187;"suplente";207
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19199;250000623781;537470;"eleito por qp";44969
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19911;250000623782;686832;"suplente";1140
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19009;250000623783;394279;"suplente";969
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19010;250000623784;368473;"suplente";949
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19119;250000623786;631169;"suplente";10795
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19556;250000623787;1077822;"suplente";470
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19191;250000623788;272185;"suplente";2097
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19036;250000623789;508907;"suplente";264
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19883;250000623790;840671;"suplente";840
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19500;250000623791;1012607;"suplente";12792
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19041;250000623792;287981;"suplente";3968
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19777;250000623793;961869;"suplente";8652
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19125;250000623794;1471371;"suplente";1260
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19034;250000623795;1743632;"suplente";508
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19433;250000623796;1353293;"suplente";236
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19337;250000623797;1423937;"suplente";2403
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19789;250000623798;127993;"suplente";763
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19112;250000623799;602818;"suplente";1269
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19990;250000623800;883520;"suplente";3982
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19550;250000623801;554827;"suplente";1089
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19699;250000623802;467024;"nao eleito";0
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19714;250000623803;1294550;"eleito por media";43320
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19113;250000623804;1104659;"suplente";956
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19700;250000623805;477807;"suplente";5889
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19111;250000623806;817819;"suplente";30588
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19192;250000623807;95968;"suplente";766
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19733;250000623808;484245;"suplente";305
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19800;250000623809;818639;"suplente";37887
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19114;250000623810;105626;"suplente";379
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19426;250000623812;918843;"suplente";915
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19123;250000623813;49845;"suplente";24541
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19020;250000623814;923932;"suplente";14715
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19018;250000623815;1048167;"suplente";3897
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19888;250000623816;215218;"suplente";36825
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19070;250000623817;1194;"suplente";228
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19269;250000623818;1556192;"suplente";12438
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19089;250000623819;791725;"suplente";632
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19519;250000623820;610103;"suplente";397
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19962;250000623821;270906;"suplente";200
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19429;250000623822;1237930;"suplente";84
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19610;250000623823;891778;"suplente";273
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19567;250000623824;982610;"suplente";18
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19007;250000623825;872651;"suplente";1328
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19230;250000623826;1479468;"suplente";123
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19851;250000623827;672658;"suplente";84
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19321;250000623828;519451;"suplente";1292
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19720;250000623829;737969;"suplente";199
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19129;250000623830;946635;"suplente";118
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19785;250000623831;909567;"suplente";10
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19499;250000623832;1743009;"suplente";769
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19319;250000623833;696823;"suplente";1701
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19187;250000623834;852785;"suplente";164
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19399;250000623835;745312;"suplente";246
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19233;250000623836;647823;"suplente";1217
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19008;250000623837;939506;"suplente";8105
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19421;250000623838;690348;"suplente";76
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19300;250000623839;711805;"suplente";1334
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19180;250000623840;207617;"suplente";2511
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19310;250000623841;1312993;"suplente";374
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19900;250000623842;227545;"suplente";668
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19039;250000623843;846088;"suplente";421
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19003;250000623844;856910;"nao eleito";0
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19770;250000623846;595846;"suplente";1295
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19991;250000623847;672357;"suplente";291
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19250;250000623848;691471;"suplente";188
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19999;250000623849;792862;"suplente";12838
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19200;250000623850;1762663;"suplente";29237
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19219;250000623851;902943;"suplente";1170
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19533;250000623852;854326;"suplente";10749
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19819;250000623853;361470;"suplente";626
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19012;250000623854;183160;"suplente";1276
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19031;250000623855;1035345;"nao eleito";0
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19197;250000623856;400951;"suplente";1568
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19875;250000623857;711491;"suplente";339
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19146;250000623858;1146437;"suplente";37
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19322;250000623859;699010;"suplente";995
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19314;250000623860;595608;"suplente";908
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19022;250000623861;1000622;"suplente";202
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19033;250000623862;864944;"suplente";785
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19196;250000623863;1122610;"suplente";284
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19270;250000623864;817763;"suplente";110
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19023;250000623865;99607;"suplente";1636
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19988;250000623866;502395;"suplente";641
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19194;250000623867;1799559;"nao eleito";0
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19011;250000623868;862239;"suplente";4565
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19122;250000623869;1002786;"suplente";2383
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19221;250000623870;1217642;"suplente";104
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19549;250000623872;569249;"suplente";59
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19026;250000627845;647531;"suplente";1454
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19360;250000627846;941821;"suplente";88
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19527;250000629316;1740669;"suplente";286
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19511;250000629459;105195;"suplente";552
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PODE";19600;250000629460;701783;"suplente";2316
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11123;250000605717;864765;"suplente";10172
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11777;250000605718;209674;"eleito por qp";161569
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11111;250000605719;85581;"suplente";22782
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11011;250000605720;668299;"suplente";48456
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11023;250000605721;800663;"suplente";9186
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11222;250000605722;790938;"suplente";47256
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11000;250000605723;441461;"eleito por qp";117567
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11258;250000605724;592495;"suplente";13173
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11057;250000605725;634579;"suplente";1126
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11190;250000605726;103999;"eleito por qp";214445
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11650;250000605727;1291720;"suplente";8849
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11138;250000605728;593010;"eleito por qp";116806
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11012;250000605729;229707;"suplente";21981
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PP";11200;250000629215;904983;"suplente";16678
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54321;250000609907;882173;"nao eleito";1661
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54051;250000609909;1765864;"nao eleito";1236
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54007;250000609910;813235;"nao eleito";976
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54322;250000609911;329662;"nao eleito";276
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54300;250000609913;815944;"nao eleito";12509
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54501;250000609914;1749071;"nao eleito";362
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54035;250000609915;682914;"nao eleito";542
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54999;250000609916;881625;"nao eleito";856
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54991;250000609917;851847;"nao eleito";276
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54789;250000609918;625105;"nao eleito";1330
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54567;250000609919;877868;"nao eleito";0
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54222;250000609920;1616779;"nao eleito";892
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54119;250000609930;550303;"nao eleito";212
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54854;250000609931;55878;"nao eleito";423
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54019;250000628595;973461;"nao eleito";396
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54555;250000628596;1448313;"nao eleito";172
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54333;250000628597;893664;"nao eleito";728
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54700;250000628599;94530;"nao eleito";569
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54290;250000628600;1182387;"nao eleito";161
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54040;250000628601;689484;"nao eleito";157
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PPL";54855;250000628602;931289;"nao eleito";61
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90790;250000600363;869228;"suplente";945
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90019;250000600364;469502;"suplente";355
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90501;250000600365;722565;"suplente";955
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90773;250000600366;904809;"suplente";1204
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90281;250000600367;1025957;"suplente";225
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90221;250000600368;319703;"suplente";991
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90181;250000600369;593292;"suplente";1034
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90131;250000600370;1141134;"suplente";729
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90111;250000600371;649721;"suplente";2869
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90040;250000600372;1401200;"suplente";6449
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90321;250000600373;507386;"suplente";1522
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90024;250000600374;1476910;"suplente";595
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90852;250000600375;162678;"suplente";281
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90456;250000600376;555969;"suplente";3408
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90789;250000600377;674056;"suplente";751
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90567;250000600378;495521;"suplente";697
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90699;250000600379;490468;"suplente";8544
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90440;250000600380;719031;"suplente";24306
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90345;250000600381;1102890;"suplente";1261
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90128;250000600382;864471;"suplente";436
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90130;250000600383;890389;"suplente";232
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90235;250000600384;351436;"suplente";15792
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90012;250000600385;639932;"suplente";1950
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90900;250000600386;714237;"suplente";1891
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90432;250000600387;329547;"suplente";483
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90107;250000600388;242449;"suplente";209
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90053;250000600389;878477;"suplente";3818
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90095;250000600390;670202;"suplente";1004
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90123;250000600391;901217;"suplente";3199
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90192;250000600392;589164;"suplente";664
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90987;250000600393;968482;"suplente";313
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90417;250000600394;637379;"suplente";90
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90139;250000600395;631500;"suplente";888
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90147;250000600396;745427;"suplente";739
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90193;250000600397;721125;"suplente";1263
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90741;250000600398;601483;"suplente";306
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90015;250000600399;880778;"suplente";151
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90910;250000600400;299516;"suplente";328
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90375;250000600401;790830;"suplente";849
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90977;250000600402;139156;"suplente";285
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90999;250000600403;509543;"suplente";31733
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90322;250000600404;1296082;"suplente";1299
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90666;250000600405;1052247;"suplente";471
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90451;250000600473;1003478;"suplente";156
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90822;250000600474;1009308;"suplente";5464
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90700;250000600475;812730;"suplente";407
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90902;250000600476;539268;"suplente";1982
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90003;250000600477;1035428;"suplente";1967
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90000;250000600478;686963;"suplente";1629
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90922;250000600479;1705683;"suplente";2093
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90890;250000600480;707657;"suplente";380
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90545;250000600481;1744644;"suplente";587
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90144;250000600482;1032187;"suplente";460
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90112;250000600483;1524008;"suplente";281
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90200;250000600484;137540;"suplente";379
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90300;250000600485;1162741;"suplente";1136
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90810;250000600486;1461795;"suplente";133
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90233;250000600487;1796564;"suplente";203
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90001;250000600488;1368377;"suplente";6535
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90120;250000600489;1711208;"suplente";200
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90013;250000600490;1333323;"suplente";1160
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90511;250000600491;600905;"suplente";590
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90620;250000600521;166886;"suplente";3928
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90188;250000600522;794940;"suplente";4678
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90633;250000600523;874354;"suplente";997
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90016;250000600524;997186;"suplente";569
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90336;250000600525;1123050;"suplente";1030
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90350;250000600526;723765;"suplente";349
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90002;250000600527;1092555;"suplente";4277
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90222;250000600528;677956;"suplente";769
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90198;250000600529;879679;"suplente";410
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90110;250000600530;868924;"suplente";800
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90765;250000600531;363724;"suplente";1141
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90050;250000600532;530374;"suplente";376
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90543;250000600533;418108;"suplente";1195
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90217;250000600534;1677119;"suplente";534
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90020;250000600535;599888;"suplente";389
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90038;250000600536;1034239;"suplente";2505
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90366;250000600537;382940;"suplente";2807
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90390;250000600539;1565316;"suplente";1087
2018;1;"eleicao ordinaria";"SP";NA;NA;"deputado estadual";"PROS";90990;250000600540;623802;"suplente";2953
