epi_week;date;country;state;newDeaths;deaths;newCases;totalCases;deathsMS;totalCasesMS;deaths_per_100k_inhabitants;totalCases_per_100k_inhabitants;deaths_by_totalCases;recovered;suspects;tests;tests_per_100k_inhabitants;vaccinated;vaccinated_per_100_inhabitants;vaccinated_second;vaccinated_second_per_100_inhabitants;vaccinated_single;vaccinated_single_per_100_inhabitants;vaccinated_third;vaccinated_third_per_100_inhabitants
152;28/12/2021;Brazil;PB;1;9589;40;463656;9589;463656;23.864.353;1.153.910.765;0.02068;355103;394421;1152470;2.868.177.138;3092431;7.696.200;2425852;6.037.271;64294;160.010;342135;851.479
152;28/12/2021;Brazil;PE;7;20421;328;644517;20421;644517;21.367.425;674.387.582;0.03168;577799;2386;2452546;2.566.210.924;7279884;7.617.275;6081967;6.363.840;176012;184.169;1193182;1.248.481
152;28/12/2021;Brazil;PI;2;7275;19;334338;7273;334319;22.225.773;1.021.432.366;0.02176;324646;566;602308;1.840.104.582;2723098;8.319.307;2370569;7.242.299;52890;161.584;318385;972.695
152;28/12/2021;Brazil;PR;2;40881;619;1595991;40881;1595991;35.754.026;1.395.834.356;0.02561;1495931;4190;4398954;3.847.271.771;9036289;7.903.029;7587786;6.636.186;328122;286.972;960826;840.327
152;28/12/2021;Brazil;RJ;10;69435;297;1351261;69435;1351261;40.217.335;782.661.721;0.05139;1274186;52017;2313502;1.339.999.790;13024072;7.543.652;10466084;6.062.044;365251;211.556;1819319;1.053.765
152;28/12/2021;Brazil;RN;0;7570;322;386570;7570;386248;21.586.305;1.102.327.357;0.01958;256642;192322;1066514;3.041.228.132;2621072;7.474.143;2294198;6.542.042;59688;170.204;507206;1.446.328
152;28/12/2021;Brazil;RO;5;6726;241;284088;6726;284088;37.845.518;1.598.492.031;0.02368;267994;394865;1110979;6.251.200.608;1228913;6.914.786;1002724;5.642.077;36097;203.109;115580;650.340
152;28/12/2021;Brazil;RR;0;2078;0;128792;2078;128792;34.303.958;2.126.119.047;0.01613;125676;5095;355203;5.863.748.244;375645;6.201.208;258351;4.264.900;10957;180.880;21345;352.367
152;28/12/2021;Brazil;RS;13;36427;1047;1503538;36427;1503538;32.017.434;1.321.531.524;0.02423;1462593;10647;6080338;5.344.300.142;8904911;7.826.953;7692839;6.761.604;304620;267.745;1370365;1.204.479
152;28/12/2021;Brazil;SC;30;20177;680;1241041;20177;1241041;28.161.336;1.732.139.178;0.01626;1209453;226533;2568392;3.584.742.493;5776792;8.062.754;4833654;6.746.402;260762;363.949;577890;806.570
152;28/12/2021;Brazil;SE;0;6056;7;278489;6056;278489;26.345.371;1.211.508.612;0.02175;271606;445;604183;2.628.372.782;1736819;7.555.671;1510813;6.572.478;40125;174.555;213421;928.444
152;28/12/2021;Brazil;SP;31;155127;123;4450438;155127;4450438;33.782.712;969.192.110;0.03486;4270000;807171;19501783;4.246.991.918;38274706;8.335.257;35361104;7.700.748;1186581;258.407;9368370;2.040.193
152;28/12/2021;Brazil;TO;3;3936;376;235340;3933;234964;25.024.382;1.496.249.522;0.01672;228371;359;721136;4.584.853.382;1054924;6.707.018;799151;5.080.859;34337;218.308;81992;521.290
152;28/12/2021;Brazil;TOTAL;170;618983;8643;22260062;618705;22254706;29.016.963;1.043.517.175;0.02781;21058966;8355771;65497639;3.070.427.711;161136940;7.553.850;138039451;6.471.075;4925155;230.884;25757330;1.207.464
152;29/12/2021;Brazil;AC;1;1851;0;88379;1851;88379;20.987.941;1.002.103.330;0.02094;86136;6;250875;2.844.597.391;566240;6.420.428;420673;4.769.887;12193;138.253;21329;241.843
152;29/12/2021;Brazil;AL;0;6383;16;242030;6383;242030;19.125.913;725.214.593;0.02637;234861;1020;629842;1.887.247.903;2346317;7.030.465;1763696;5.284.709;58151;174.243;182413;546.579
152;29/12/2021;Brazil;AM;2;13834;134;433588;13834;433588;33.378.396;1.046.152.376;0.03191;414852;833;1166605;2.814.761.001;2758309;6.655.192;2204777;5.319.641;56341;135.938;390499;942.188
152;29/12/2021;Brazil;AP;1;2020;64;126858;2020;126858;23.884.663;1.499.980.490;0.01592;115713;229;227745;2.692.877.523;507972;6.006.307;326494;3.860.495;17041;201.494;19443;229.896
152;29/12/2021;Brazil;BA;17;27496;405;1270022;27496;1270022;18.487.112;853.907.440;0.02165;1230350;258168;2689354;1.808.204.416;10710901;7.201.543;8794660;5.913.146;261797;176.021;1331825;895.461
152;29/12/2021;Brazil;CE;14;24792;1168;955966;24778;954798;27.148.257;1.046.821.983;0.02593;875778;19103;3021398;3.308.554.745;6995071;7.659.890;6219714;6.810.842;173094;189.545;1203333;1.317.699
152;29/12/2021;Brazil;DF;1;11105;150;519346;11105;519346;36.829.230;1.722.387.529;0.02138;506966;133;782118;2.593.858.987;2305855;7.647.264;2072173;6.872.268;58516;194.066;389768;1.292.648
152;29/12/2021;Brazil;ES;3;13323;383;629401;13321;629332;33.152.924;1.566.200.092;0.02117;598213;360044;2053249;5.109.300.387;3106603;7.730.464;2684823;6.680.908;115144;286.524;708471;1.762.958
152;29/12/2021;Brazil;GO;2;24668;583;946911;24668;946791;35.147.842;1.349.192.417;0.02605;907178;584763;1599789;2.279.436.175;5235405;7.459.591;4059654;5.784.339;156069;222.373;481554;686.135
152;29/12/2021;Brazil;MA;1;10375;93;370442;10375;370442;14.663.936;523.579.538;0.02801;352649;303;897906;1.269.092.621;4528857;6.401.048;3491213;4.934.450;114947;162.465;379342;536.159
152;29/12/2021;Brazil;MG;6;56629;1041;2221303;56629;2221303;26.751.173;1.049.329.175;0.02549;2137231;4962858;6625144;3.129.675.190;16609864;7.846.392;14835013;7.007.964;498111;235.304;2699432;1.275.194
152;29/12/2021;Brazil;MS;1;9729;124;380242;9727;380118;35.009.172;1.368.276.055;0.02559;368170;33;1069160;3.847.302.577;2041330;7.345.593;1784423;6.421.130;258398;929.828;637902;2.295.449
152;29/12/2021;Brazil;MT;2;14052;298;557301;13797;553852;40.327.557;1.599.387.108;0.02521;541245;75963;557142;1.598.930.797;2543205;7.298.694;1975440;5.669.276;93543;268.457;178471;512.190
152;29/12/2021;Brazil;PA;6;17085;379;625052;17079;624673;19.859.663;726.562.604;0.02733;570239;1298;999004;1.161.245.701;5818436;6.763.370;4981604;5.790.634;132865;154.443;465545;541.151
152;29/12/2021;Brazil;PB;2;9591;199;463855;9591;463855;23.869.330;1.154.406.021;0.02068;355103;394421;1152470;2.868.177.138;3092431;7.696.200;2425852;6.037.271;64294;160.010;342135;851.479
152;29/12/2021;Brazil;PE;10;20431;335;644852;20431;644852;21.377.889;674.738.108;0.03168;577799;2386;2452546;2.566.210.924;7280541;7.617.963;6089812;6.372.049;176012;184.169;1220468;1.277.031
152;29/12/2021;Brazil;PI;0;7275;12;334350;7275;334338;22.225.773;1.021.469.027;0.02176;324646;566;602308;1.840.104.582;2726596;8.329.994;2375007;7.255.858;52890;161.584;323278;987.643
152;29/12/2021;Brazil;PR;4;40885;751;1596742;40885;1596742;35.757.525;1.396.491.171;0.02561;1495931;4190;4398954;3.847.271.771;9036289;7.903.029;7587786;6.636.186;328122;286.972;960826;840.327
152;29/12/2021;Brazil;RJ;22;69457;600;1351861;69457;1351861;40.230.078;783.009.246;0.05138;1274186;52017;2313502;1.339.999.790;13024072;7.543.652;10466084;6.062.044;365251;211.556;1819319;1.053.765
152;29/12/2021;Brazil;RN;1;7571;240;386810;7570;386570;21.589.157;1.103.011.732;0.01957;256642;192322;1066514;3.041.228.132;2622221;7.477.419;2299447;6.557.010;59688;170.204;518276;1.477.895
152;29/12/2021;Brazil;RO;4;6730;191;284279;6730;284279;37.868.025;1.599.566.740;0.02367;267994;394865;1110979;6.251.200.608;1228913;6.914.786;1002724;5.642.077;36097;203.109;115580;650.340
152;29/12/2021;Brazil;RR;0;2078;1;128793;2078;128792;34.303.958;2.126.135.555;0.01613;125676;5095;355203;5.863.748.244;375645;6.201.208;258351;4.264.900;10957;180.880;21345;352.367
152;29/12/2021;Brazil;RS;9;36436;1179;1504717;36436;1504717;32.025.345;1.322.567.804;0.02421;1462593;10647;6080338;5.344.300.142;8904911;7.826.953;7692839;6.761.604;304620;267.745;1370365;1.204.479
152;29/12/2021;Brazil;SC;5;20182;978;1242019;20182;1242019;28.168.314;1.733.504.187;0.01625;1209453;226533;2568392;3.584.742.493;5776792;8.062.754;4833654;6.746.402;260762;363.949;577890;806.570
152;29/12/2021;Brazil;SE;0;6056;10;278499;6056;278499;26.345.371;1.211.552.115;0.02175;271606;445;604183;2.628.372.782;1736819;7.555.671;1514135;6.586.930;40125;174.555;216005;939.685
152;29/12/2021;Brazil;SP;0;155127;0;4450438;155127;4450438;33.782.712;969.192.110;0.03486;4270000;807171;19501783;4.246.991.918;38282231;8.336.895;35396255;7.708.403;1187265;258.556;9562817;2.082.538
152;29/12/2021;Brazil;TO;3;3939;218;235558;3936;235340;25.043.456;1.497.635.526;0.01672;228371;359;721136;4.584.853.382;1054924;6.707.018;799151;5.080.859;34337;218.308;81992;521.290
152;29/12/2021;Brazil;TOTAL;117;619100;9552;22269614;618817;22263834;29.022.448;1.043.964.958;0.02780;21059581;8355771;65497639;3.070.427.711;161216750;7.557.591;138355454;6.485.889;4926630;230.953;26219623;1.229.135
152;30/12/2021;Brazil;AC;0;1851;5;88384;1851;88384;20.987.941;1.002.160.023;0.02094;86136;6;250875;2.844.597.391;566240;6.420.428;420673;4.769.887;12193;138.253;21329;241.843
152;30/12/2021;Brazil;AL;0;6383;10;242040;6383;242040;19.125.913;725.244.557;0.02637;234861;1020;629842;1.887.247.903;2346317;7.030.465;1763696;5.284.709;58151;174.243;182413;546.579
152;30/12/2021;Brazil;AM;0;13834;121;433709;13834;433709;33.378.396;1.046.444.323;0.03190;414852;833;1166605;2.814.761.001;2763435;6.667.560;2209836;5.331.848;56423;136.136;399033;962.779
152;30/12/2021;Brazil;AP;1;2021;63;126921;2021;126921;23.896.487;1.500.725.408;0.01592;115713;229;227745;2.692.877.523;507972;6.006.307;326494;3.860.495;17041;201.494;19443;229.896
152;30/12/2021;Brazil;BA;5;27501;459;1270481;27501;1270481;18.490.474;854.216.051;0.02165;1230350;258168;2689354;1.808.204.416;10721640;7.208.763;8817597;5.928.568;261797;176.021;1353968;910.349
152;30/12/2021;Brazil;CE;7;24799;216;956182;24799;956182;27.155.922;1.047.058.512;0.02594;875778;19103;3021398;3.308.554.745;6997490;7.662.539;6231677;6.823.942;173094;189.545;1222813;1.339.030
152;30/12/2021;Brazil;DF;2;11107;200;519546;11107;519546;36.835.863;1.723.050.820;0.02138;506966;133;782118;2.593.858.987;2306338;7.648.866;2075237;6.882.430;58516;194.066;397554;1.318.470
152;30/12/2021;Brazil;ES;4;13327;247;629648;13325;629611;33.162.878;1.566.814.726;0.02117;598213;360044;2053249;5.109.300.387;3107541;7.732.798;2689251;6.691.926;115144;286.524;720621;1.793.192
152;30/12/2021;Brazil;GO;10;24678;565;947476;24678;947431;35.162.091;1.349.997.450;0.02605;907178;584763;1599789;2.279.436.175;5235405;7.459.591;4059654;5.784.339;156069;222.373;481554;686.135
152;30/12/2021;Brazil;MA;1;10376;103;370545;10376;370545;14.665.349;523.725.117;0.02800;352649;303;897906;1.269.092.621;4529633;6.402.144;3494620;4.939.266;115531;163.291;382512;540.639
152;30/12/2021;Brazil;MG;26;56655;1179;2222482;56655;2222482;26.763.456;1.049.886.127;0.02549;2137231;4962858;6625144;3.129.675.190;16613079;7.847.911;14849453;7.014.786;498714;235.589;2755883;1.301.861
152;30/12/2021;Brazil;MS;0;9729;163;380405;9728;380242;35.009.172;1.368.862.600;0.02558;368170;33;1069160;3.847.302.577;2041827;7.347.381;1789219;6.438.388;258398;929.828;643855;2.316.870
152;30/12/2021;Brazil;MT;3;14055;378;557679;13797;553852;40.336.166;1.600.471.923;0.02520;541357;75963;557142;1.598.930.797;2543205;7.298.694;1975440;5.669.276;93543;268.457;178471;512.190
152;30/12/2021;Brazil;PA;4;17089;411;625463;17085;625052;19.864.313;727.040.352;0.02732;570239;1298;999004;1.161.245.701;5825799;6.771.929;4992612;5.803.429;132865;154.443;469803;546.101
152;30/12/2021;Brazil;PB;3;9594;266;464121;9594;464121;23.876.796;1.155.068.020;0.02067;355103;394421;1152470;2.868.177.138;3092431;7.696.200;2425852;6.037.271;64294;160.010;342135;851.479
152;30/12/2021;Brazil;PE;9;20440;373;645225;20440;645225;21.387.306;675.128.394;0.03168;577799;2386;2452546;2.566.210.924;7283049;7.620.587;6093498;6.375.905;176012;184.169;1234938;1.292.172
152;30/12/2021;Brazil;PI;0;7275;90;334440;7275;334350;22.225.773;1.021.743.985;0.02175;324646;566;602308;1.840.104.582;2726829;8.330.705;2377589;7.263.746;52890;161.584;324013;989.889
152;30/12/2021;Brazil;PR;2;40887;767;1597509;40887;1597509;35.759.274;1.397.161.980;0.02559;1495931;4190;4398954;3.847.271.771;9036289;7.903.029;7587786;6.636.186;328122;286.972;960826;840.327
152;30/12/2021;Brazil;RJ;2;69459;15;1351876;69459;1351876;40.231.236;783.017.934;0.05138;1274186;52017;2313502;1.339.999.790;13024072;7.543.652;10466084;6.062.044;365251;211.556;1819319;1.053.765
152;30/12/2021;Brazil;RN;0;7571;392;387202;7571;386810;21.589.157;1.104.129.543;0.01955;256642;192322;1066514;3.041.228.132;2623013;7.479.678;2302584;6.565.955;59688;170.204;524895;1.496.769
152;30/12/2021;Brazil;RO;4;6734;221;284500;6734;284500;37.890.532;1.600.810.252;0.02367;267994;394865;1110979;6.251.200.608;1228913;6.914.786;1002724;5.642.077;36097;203.109;115580;650.340
152;30/12/2021;Brazil;RR;0;2078;293;129086;2078;128793;34.303.958;2.130.972.446;0.01610;125676;5095;355203;5.863.748.244;375645;6.201.208;258351;4.264.900;10957;180.880;21345;352.367
152;30/12/2021;Brazil;RS;5;36441;1130;1505847;36441;1505847;32.029.739;1.323.561.015;0.02420;1462593;10647;6080338;5.344.300.142;8904911;7.826.953;7692839;6.761.604;304620;267.745;1370365;1.204.479
152;30/12/2021;Brazil;SC;1;20183;635;1242654;20183;1242654;28.169.710;1.734.390.466;0.01624;1209453;226533;2568392;3.584.742.493;5776792;8.062.754;4833654;6.746.402;260762;363.949;577890;806.570
152;30/12/2021;Brazil;SE;1;6057;8;278507;6057;278507;26.349.722;1.211.586.917;0.02175;271606;445;604183;2.628.372.782;1736819;7.555.671;1516332;6.596.488;40125;174.555;217574;946.511
152;30/12/2021;Brazil;SP;59;155186;4573;4455011;155186;4455011;33.795.561;970.187.993;0.03483;4270000;807171;19501783;4.246.991.918;38287802;8.338.109;35418539;7.713.256;1187582;258.625;9687758;2.109.747
152;30/12/2021;Brazil;TO;0;3939;0;235558;3939;235558;25.043.456;1.497.635.526;0.01672;228371;359;721136;4.584.853.382;1054924;6.707.018;799151;5.080.859;34337;218.308;81992;521.290
152;30/12/2021;Brazil;TOTAL;149;619249;12883;22282497;618984;22277239;29.029.432;1.044.568.893;0.02779;21059693;8355771;65497639;3.070.427.711;161257410;7.559.497;138470442;6.491.280;4928216;231.027;26507882;1.242.648
152;31/12/2021;Brazil;AC;0;1851;0;88384;1851;88384;20.987.941;1.002.160.023;0.02094;86228;6;250875;2.844.597.391;566240;6.420.428;420673;4.769.887;12193;138.253;21329;241.843
152;31/12/2021;Brazil;AL;0;6383;40;242080;6383;242080;19.125.913;725.364.413;0.02637;235400;1020;629842;1.887.247.903;2346317;7.030.465;1763696;5.284.709;58151;174.243;182413;546.579
152;31/12/2021;Brazil;AM;1;13835;104;433813;13835;433813;33.380.809;1.046.695.252;0.03189;414852;833;1166605;2.814.761.001;2764437;6.669.978;2210201;5.332.728;56803;137.053;400749;966.919
152;31/12/2021;Brazil;AP;1;2022;60;126981;2022;126981;23.908.311;1.501.434.853;0.01592;116354;229;227745;2.692.877.523;507972;6.006.307;326494;3.860.495;17041;201.494;19443;229.896
152;31/12/2021;Brazil;BA;5;27506;377;1270858;27506;1270858;18.493.836;854.469.530;0.02164;1241166;258168;2689354;1.808.204.416;10722498;7.209.340;8831474;5.937.898;261797;176.021;1364993;917.762
152;31/12/2021;Brazil;CE;7;24806;143;956325;24806;956325;27.163.588;1.047.215.103;0.02594;879783;19103;3093551;3.387.565.240;6997490;7.662.539;6231677;6.823.942;173094;189.545;1222813;1.339.030
152;31/12/2021;Brazil;DF;1;11108;265;519811;11108;519811;36.839.180;1.723.929.681;0.02137;507301;133;782118;2.593.858.987;2306606;7.649.755;2076668;6.887.176;58516;194.066;404762;1.342.375
152;31/12/2021;Brazil;ES;1;13328;224;629872;13328;629871;33.165.366;1.567.372.127;0.02116;608623;360044;2396293;5.962.930.337;3107679;7.733.142;2689713;6.693.076;115144;286.524;722259;1.797.268
152;31/12/2021;Brazil;GO;17;24695;422;947898;24678;947704;35.186.313;1.350.598.730;0.02605;917199;584763;1619728;2.307.845.971;5235405;7.459.591;4059654;5.784.339;156069;222.373;481554;686.135
152;31/12/2021;Brazil;MA;1;10377;100;370645;10377;370645;14.666.763;523.866.457;0.02800;357885;303;931953;1.317.214.358;4529668;6.402.194;3494743;4.939.440;115531;163.291;382713;540.923
152;31/12/2021;Brazil;MG;4;56659;1503;2223985;56659;2223985;26.765.345;1.050.596.135;0.02548;2151860;4962858;6625144;3.129.675.190;16613079;7.847.911;14849453;7.014.786;498714;235.589;2755883;1.301.861
152;31/12/2021;Brazil;MS;0;9729;110;380515;9728;380405;35.009.172;1.369.258.427;0.02557;369713;33;1126800;4.054.716.361;2041956;7.347.846;1789789;6.440.439;258398;929.828;646323;2.325.751
152;31/12/2021;Brazil;MT;1;14056;209;557888;13797;553852;40.339.036;1.601.071.728;0.02520;541357;75963;557142;1.598.930.797;2543205;7.298.694;1975440;5.669.276;93543;268.457;178471;512.190
152;31/12/2021;Brazil;PA;2;17091;55;625518;17089;625463;19.866.637;727.104.284;0.02732;585902;1298;999004;1.161.245.701;5829084;6.775.747;4997133;5.808.685;132865;154.443;473212;550.063
152;31/12/2021;Brazil;PB;2;9596;214;464335;9596;464335;23.881.774;1.155.600.607;0.02067;358448;394421;1152470;2.868.177.138;3092431;7.696.200;2425852;6.037.271;64294;160.010;342135;851.479
152;31/12/2021;Brazil;PE;7;20447;456;645681;20447;645681;21.394.630;675.605.528;0.03167;582837;2386;2452546;2.566.210.924;7283196;7.620.741;6101101;6.383.861;176012;184.169;1247915;1.305.750
152;31/12/2021;Brazil;PI;0;7275;32;334472;7275;334440;22.225.773;1.021.841.748;0.02175;326978;566;613301;1.873.689.176;2729485;8.338.820;2381492;7.275.670;52890;161.584;325773;995.266
152;31/12/2021;Brazil;PR;2;40889;793;1598302;40889;1598302;35.761.023;1.397.855.528;0.02558;1511216;4190;4398954;3.847.271.771;9036289;7.903.029;7587786;6.636.186;328122;286.972;960826;840.327
152;31/12/2021;Brazil;RJ;8;69467;948;1352824;69467;1352824;40.235.870;783.567.024;0.05135;1281908;52017;2313502;1.339.999.790;13024072;7.543.652;10466084;6.062.044;365251;211.556;1819319;1.053.765
152;31/12/2021;Brazil;RN;1;7572;150;387352;7572;387202;21.592.009;1.104.557.277;0.01955;256642;192322;1066514;3.041.228.132;2623142;7.480.045;2303101;6.567.430;59688;170.204;525894;1.499.618
152;31/12/2021;Brazil;RO;0;6734;126;284626;6734;284626;37.890.532;1.601.519.222;0.02366;270457;394865;1110979;6.251.200.608;1228913;6.914.786;1002724;5.642.077;36097;203.109;115580;650.340
152;31/12/2021;Brazil;RR;0;2078;0;129086;2078;129086;34.303.958;2.130.972.446;0.01610;126588;5095;355203;5.863.748.244;375645;6.201.208;258351;4.264.900;10957;180.880;21345;352.367
152;31/12/2021;Brazil;RS;3;36444;1270;1507117;36444;1507117;32.032.376;1.324.677.279;0.02418;1466240;10647;6145500;5.401.574.143;8904911;7.826.953;7692839;6.761.604;304620;267.745;1370365;1.204.479
152;31/12/2021;Brazil;SC;3;20186;881;1243535;20186;1243535;28.173.897;1.735.620.091;0.01623;1218727;226533;2568392;3.584.742.493;5776792;8.062.754;4833654;6.746.402;260762;363.949;577890;806.570
152;31/12/2021;Brazil;SE;0;6057;23;278530;6057;278530;26.349.722;1.211.686.974;0.02175;271676;445;604183;2.628.372.782;1736819;7.555.671;1516332;6.596.488;40125;174.555;217574;946.511
152;31/12/2021;Brazil;SP;19;155205;1097;4456108;155205;4456108;33.799.698;970.426.892;0.03483;4270000;807171;19501783;4.246.991.918;38288566;8.338.275;35422053;7.714.021;1187670;258.644;9707552;2.114.058
152;31/12/2021;Brazil;TO;0;3939;0;235558;3939;235558;25.043.456;1.497.635.526;0.01672;230893;359;721136;4.584.853.382;1054924;6.707.018;799151;5.080.859;34337;218.308;81992;521.290
152;31/12/2021;Brazil;TOTAL;86;619335;9602;22292099;619056;22287521;29.033.464;1.045.019.020;0.02778;21186233;8355771;66100617;3.098.694.384;161266821;7.559.938;138507328;6.493.009;4928684;231.049;26571077;1.245.611
152;01/01/2022;Brazil;AC;0;1851;2;88386;1851;88386;20.987.941;1.002.182.701;0.02094;86228;6;250875;2.844.597.391;566240;6.420.428;420673;4.769.887;12193;138.253;21329;241.843
152;01/01/2022;Brazil;AL;0;6383;11;242091;6383;242091;19.125.913;725.397.373;0.02637;235400;1020;629842;1.887.247.903;2346317;7.030.465;1763696;5.284.709;58151;174.243;182413;546.579
152;01/01/2022;Brazil;AM;1;13836;37;433850;13836;433850;33.383.222;1.046.784.525;0.03189;414852;833;1166605;2.814.761.001;2764437;6.669.978;2210201;5.332.728;56803;137.053;400749;966.919
152;01/01/2022;Brazil;AP;0;2022;32;127013;2022;127013;23.908.311;1.501.813.224;0.01592;116354;229;227745;2.692.877.523;507972;6.006.307;326494;3.860.495;17041;201.494;19443;229.896
152;01/01/2022;Brazil;BA;1;27507;171;1271029;27507;1271029;18.494.508;854.584.503;0.02164;1241166;258168;2689354;1.808.204.416;10722783;7.209.532;8833106;5.938.995;261797;176.021;1367349;919.346
152;01/01/2022;Brazil;CE;0;24806;710;957035;24806;957035;27.163.588;1.047.992.582;0.02592;879783;19103;3093551;3.387.565.240;6997490;7.662.539;6231677;6.823.942;173094;189.545;1222813;1.339.030
152;01/01/2022;Brazil;DF;0;11108;0;519811;11108;519811;36.839.180;1.723.929.681;0.02137;507301;133;782118;2.593.858.987;2306606;7.649.755;2076668;6.887.176;58516;194.066;404762;1.342.375
152;01/01/2022;Brazil;ES;2;13330;53;629925;13330;629925;33.170.343;1.567.504.013;0.02116;608623;360044;2396293;5.962.930.337;3107714;7.733.229;2689829;6.693.365;115144;286.524;722764;1.798.524
152;01/01/2022;Brazil;GO;0;24695;9;947907;24695;947907;35.186.313;1.350.611.554;0.02605;917199;584763;1619728;2.307.845.971;5235405;7.459.591;4059654;5.784.339;156069;222.373;481554;686.135
152;01/01/2022;Brazil;MA;0;10377;49;370694;10377;370694;14.666.763;523.935.713;0.02799;357885;303;931953;1.317.214.358;4529668;6.402.194;3494743;4.939.440;115531;163.291;382713;540.923
152;01/01/2022;Brazil;MG;0;56659;568;2224553;56659;2224553;26.765.345;1.050.864.454;0.02547;2151860;4962858;6625144;3.129.675.190;16613079;7.847.911;14849453;7.014.786;498714;235.589;2755883;1.301.861
152;01/01/2022;Brazil;MS;0;9729;0;380515;9728;380515;35.009.172;1.369.258.427;0.02557;369713;33;1126800;4.054.716.361;2042025;7.348.094;1790030;6.441.306;258398;929.828;648358;2.333.074
152;01/01/2022;Brazil;MT;1;14057;51;557939;13797;553852;40.341.906;1.601.218.092;0.02519;541357;75963;557142;1.598.930.797;2543205;7.298.694;1975440;5.669.276;93543;268.457;178471;512.190
152;01/01/2022;Brazil;PA;1;17092;9;625527;17091;625518;19.867.800;727.114.746;0.02732;585902;1298;999004;1.161.245.701;5832011;6.779.150;4998797;5.810.619;132865;154.443;475051;552.201
152;01/01/2022;Brazil;PB;1;9597;176;464511;9597;464511;23.884.262;1.156.038.622;0.02066;358448;394421;1152470;2.868.177.138;3092431;7.696.200;2425852;6.037.271;64294;160.010;342135;851.479
152;01/01/2022;Brazil;PE;7;20454;206;645887;20454;645887;21.401.955;675.821.075;0.03167;582837;2386;2452546;2.566.210.924;7283286;7.620.835;6101309;6.384.078;176012;184.169;1248573;1.306.439
152;01/01/2022;Brazil;PI;0;7275;18;334490;7275;334472;22.225.773;1.021.896.740;0.02175;326978;566;613301;1.873.689.176;2729801;8.339.785;2382578;7.278.988;52890;161.584;327013;999.054
152;01/01/2022;Brazil;PR;0;40889;654;1598956;40889;1598956;35.761.023;1.398.427.509;0.02557;1511216;4190;4398954;3.847.271.771;9036289;7.903.029;7587786;6.636.186;328122;286.972;960826;840.327
152;01/01/2022;Brazil;RJ;5;69472;28;1352852;69472;1352852;40.238.766;783.583.241;0.05135;1281908;52017;2313502;1.339.999.790;13024072;7.543.652;10466084;6.062.044;365251;211.556;1819319;1.053.765
152;01/01/2022;Brazil;RN;0;7572;23;387375;7572;387352;21.592.009;1.104.622.863;0.01955;256642;192322;1066514;3.041.228.132;2623180;7.480.154;2303290;6.567.968;59688;170.204;525964;1.499.818
152;01/01/2022;Brazil;RO;3;6737;34;284660;6737;284660;37.907.412;1.601.710.532;0.02367;270457;394865;1110979;6.251.200.608;1228913;6.914.786;1002724;5.642.077;36097;203.109;115580;650.340
152;01/01/2022;Brazil;RR;0;2078;0;129086;2078;129086;34.303.958;2.130.972.446;0.01610;126588;5095;355203;5.863.748.244;375645;6.201.208;258351;4.264.900;10957;180.880;21345;352.367
152;01/01/2022;Brazil;RS;0;36444;0;1507117;36444;1507117;32.032.376;1.324.677.279;0.02418;1466240;10647;6145500;5.401.574.143;8904911;7.826.953;7692839;6.761.604;304620;267.745;1370365;1.204.479
152;01/01/2022;Brazil;SC;2;20188;335;1243870;20188;1243870;28.176.689;1.736.087.655;0.01623;1218727;226533;2568392;3.584.742.493;5776792;8.062.754;4833654;6.746.402;260762;363.949;577890;806.570
152;01/01/2022;Brazil;SE;0;6057;8;278538;6057;278538;26.349.722;1.211.721.776;0.02175;271676;445;604183;2.628.372.782;1736819;7.555.671;1516332;6.596.488;40125;174.555;217574;946.511
152;01/01/2022;Brazil;SP;8;155213;361;4456469;155213;4456469;33.801.440;970.505.509;0.03483;4270000;807171;19501783;4.246.991.918;38288596;8.338.282;35422158;7.714.044;1187671;258.645;9708042;2.114.164
152;01/01/2022;Brazil;TO;0;3939;0;235558;3939;235558;25.043.456;1.497.635.526;0.01672;230893;359;721136;4.584.853.382;1054924;6.707.018;799151;5.080.859;34337;218.308;81992;521.290
152;01/01/2022;Brazil;TOTAL;32;619367;3545;22295644;619105;22291507;29.034.964;1.045.185.204;0.02778;21186233;8355771;66100617;3.098.694.384;161270611;7.560.116;138512569;6.493.254;4928685;231.049;26580270;1.246.042
201;02/01/2022;Brazil;AC;0;1851;0;88386;1851;88386;20.987.941;1.002.182.701;0.02094;86228;6;250875;2.844.597.391;566240;6.420.428;420673;4.769.887;12193;138.253;21329;241.843
201;02/01/2022;Brazil;AL;0;6383;13;242104;6383;242104;19.125.913;725.436.326;0.02636;235400;1020;629842;1.887.247.903;2346317;7.030.465;1763696;5.284.709;58151;174.243;182413;546.579
201;02/01/2022;Brazil;AM;1;13837;32;433882;13837;433882;33.385.634;1.046.861.733;0.03189;414852;833;1166605;2.814.761.001;2764437;6.669.978;2210201;5.332.728;56803;137.053;400749;966.919
201;02/01/2022;Brazil;AP;0;2022;20;127033;2022;127033;23.908.311;1.502.049.706;0.01592;116354;229;227745;2.692.877.523;507972;6.006.307;326494;3.860.495;17041;201.494;19443;229.896
201;02/01/2022;Brazil;BA;3;27510;126;1271155;27510;1271155;18.496.525;854.669.219;0.02164;1241166;258168;2689354;1.808.204.416;10722874;7.209.593;8834580;5.939.987;261797;176.021;1367812;919.657
