Data;Ultimo;Abertura;Maxima;Minima;Volume;Variacao
06/09/2019;43.172,70;43.795,00;44.500,00;42.550,00;0,46K;-1,42%
05/09/2019;43.795,00;43.600,00;43.970,00;43.300,00;0,22K;0,45%
04/09/2019;43.600,00;43.625,00;44.358,70;43.000,00;0,54K;-0,34%
03/09/2019;43.747,40;42.502,00;44.500,00;42.100,00;0,79K;2,93%
02/09/2019;42.500,00;40.779,00;43.050,00;40.360,00;0,51K;4,55%
01/09/2019;40.650,00;40.206,00;40.800,00;40.206,00;0,04K;0,56%
31/08/2019;40.424,90;40.400,90;40.900,00;39.964,50;0,08K;0,50%
30/08/2019;40.225,10;40.300,00;40.866,00;39.850,00;0,28K;-0,19%
29/08/2019;40.300,00;41.330,70;41.330,70;40.000,00;0,46K;-2,49%
28/08/2019;41.330,70;42.254,00;43.200,00;40.800,00;0,46K;-2,63%
27/08/2019;42.449,00;42.655,00;42.900,00;42.001,00;0,25K;-0,49%
26/08/2019;42.656,00;41.713,90;43.100,00;41.569,20;0,44K;2,26%
25/08/2019;41.713,90;41.667,00;42.312,10;41.500,00;0,05K;0,11%
24/08/2019;41.667,00;42.350,00;42.478,90;41.220,80;0,12K;-1,57%
23/08/2019;42.330,10;41.178,80;42.999,00;41.107,10;0,32K;2,80%
22/08/2019;41.178,80;41.331,20;41.920,00;40.310,00;0,32K;-0,82%
21/08/2019;41.520,00;43.650,00;44.020,90;40.700,00;0,63K;-5,55%
20/08/2019;43.960,60;44.427,00;44.580,00;43.000,00;0,34K;-1,05%
19/08/2019;44.427,00;41.990,30;44.830,00;41.630,00;0,52K;6,16%
18/08/2019;41.850,00;41.469,90;42.100,00;41.251,40;0,06K;0,92%
17/08/2019;41.469,90;42.000,00;42.200,00;41.111,10;0,09K;-1,58%
16/08/2019;42.135,00;41.900,00;42.490,00;40.550,00;0,37K;0,56%
15/08/2019;41.900,00;41.788,00;43.500,00;40.000,00;0,56K;0,27%
14/08/2019;41.788,00;43.739,90;43.850,00;41.050,00;0,55K;-4,70%
13/08/2019;43.849,00;45.500,00;45.748,60;43.500,00;0,51K;-3,42%
12/08/2019;45.400,00;45.800,00;46.500,00;45.009,30;0,25K;-0,87%
11/08/2019;45.800,00;45.300,00;45.800,00;45.000,00;0,08K;0,73%
10/08/2019;45.466,70;46.649,90;46.650,00;45.000,00;0,21K;-2,54%
09/08/2019;46.649,90;46.600,00;46.700,00;46.150,00;0,25K;-0,11%
08/08/2019;46.700,00;46.840,00;46.900,00;45.798,00;0,39K;0,00%
07/08/2019;46.700,00;45.271,70;47.825,00;44.600,00;0,80K;3,20%
06/08/2019;45.250,00;45.477,00;46.453,00;44.139,00;1,01K;-0,50%
05/08/2019;45.477,00;41.516,00;46.300,00;41.503,00;1,57K;9,20%
04/08/2019;41.644,00;41.350,00;42.000,00;41.045,00;0,19K;0,59%
03/08/2019;41.400,00;40.683,00;41.960,00;40.401,10;0,31K;1,76%
02/08/2019;40.683,00;39.362,00;41.759,00;39.200,00;0,78K;3,26%
01/08/2019;39.400,00;37.850,00;40.000,00;37.800,00;0,50K;3,68%
31/07/2019;38.000,00;36.985,00;38.200,00;36.750,00;0,41K;3,40%
30/07/2019;36.750,00;36.350,00;38.400,00;36.050,00;0,35K;0,86%
29/07/2019;36.438,00;36.555,00;36.800,00;36.080,00;0,25K;-0,32%
28/07/2019;36.555,00;36.790,00;37.363,60;36.051,10;0,10K;-0,64%
27/07/2019;36.790,00;37.578,00;38.200,00;36.258,00;0,28K;-2,61%
26/07/2019;37.775,00;37.989,00;37.989,00;37.300,00;0,27K;-0,11%
25/07/2019;37.815,00;37.273,00;38.460,00;37.115,00;0,36K;1,45%
24/07/2019;37.273,00;37.900,50;37.999,70;36.523,00;0,45K;-1,66%
23/07/2019;37.900,50;38.551,20;38.840,00;37.500,00;0,41K;-2,42%
22/07/2019;38.840,00;39.400,00;39.760,00;38.251,10;0,39K;-1,32%
21/07/2019;39.360,00;39.603,00;39.980,00;39.000,00;0,12K;-0,10%
20/07/2019;39.400,00;38.998,00;40.500,00;38.200,00;0,38K;1,03%
19/07/2019;38.998,00;38.901,10;39.489,90;38.000,00;0,57K;-0,01%
18/07/2019;39.000,00;36.920,00;40.000,00;34.500,00;1,24K;5,63%
17/07/2019;36.920,00;35.400,00;38.500,00;34.300,00;0,79K;4,29%
16/07/2019;35.400,00;41.990,00;42.279,00;35.000,00;0,99K;-15,69%
15/07/2019;41.990,00;40.599,00;42.300,00;39.001,00;0,62K;3,43%
14/07/2019;40.599,00;43.985,00;44.100,00;40.500,00;0,35K;-7,70%
13/07/2019;43.985,00;44.871,50;44.990,00;42.000,00;0,28K;-1,98%
12/07/2019;44.871,50;43.411,10;45.499,00;42.900,00;0,39K;3,35%
11/07/2019;43.415,00;46.385,10;46.612,00;42.600,00;0,73K;-6,40%
10/07/2019;46.385,10;47.232,00;49.800,00;44.102,00;1,17K;-1,80%
09/07/2019;47.233,00;46.027,30;47.602,10;46.027,30;0,52K;2,57%
08/07/2019;46.050,00;43.979,10;46.495,00;43.650,10;0,71K;5,01%
07/07/2019;43.854,90;43.325,30;43.990,00;43.000,00;0,07K;1,22%
06/07/2019;43.325,30;42.650,00;44.293,00;42.650,00;0,18K;1,58%
05/07/2019;42.650,00;43.109,10;44.499,00;42.245,00;0,50K;-1,07%
04/07/2019;43.109,10;44.950,00;45.735,10;43.000,00;0,60K;-3,78%
03/07/2019;44.802,00;41.599,00;44.990,70;41.255,00;0,88K;7,70%
02/07/2019;41.599,00;41.500,00;42.430,00;38.000,00;0,84K;0,24%
01/07/2019;41.500,00;43.290,00;44.198,40;38.202,00;1,06K;-4,13%
30/06/2019;43.290,00;45.975,00;46.300,00;42.581,00;0,39K;-5,89%
29/06/2019;45.999,00;47.547,00;47.600,00;44.010,00;0,37K;-3,26%
28/06/2019;47.547,00;43.498,90;47.990,00;42.001,10;0,89K;9,31%
27/06/2019;43.498,90;50.330,00;51.200,00;40.000,00;1,77K;-13,85%
26/06/2019;50.495,00;46.499,00;54.900,00;42.000,00;2,22K;9,30%
25/06/2019;46.200,00;42.325,00;46.500,00;42.320,00;0,84K;8,86%
24/06/2019;42.440,00;40.748,00;42.699,30;40.275,00;0,55K;4,15%
23/06/2019;40.750,00;40.123,30;41.500,00;40.000,00;0,22K;1,56%
22/06/2019;40.123,30;39.499,90;42.950,00;38.000,00;0,95K;1,58%
21/06/2019;39.500,00;36.686,00;39.500,00;36.500,00;0,61K;7,67%
20/06/2019;36.686,00;35.800,00;36.799,00;35.600,00;0,21K;2,47%
19/06/2019;35.800,10;35.228,00;35.850,00;35.200,00;0,31K;1,62%
18/06/2019;35.228,00;35.878,60;35.995,00;34.902,00;0,42K;-1,81%
17/06/2019;35.878,60;34.295,00;36.000,00;34.018,40;0,69K;4,65%
16/06/2019;34.285,00;33.950,00;35.399,00;33.400,00;0,28K;0,99%
15/06/2019;33.950,00;33.729,00;34.100,00;33.450,00;0,16K;0,66%
14/06/2019;33.729,00;32.220,00;33.990,00;31.900,00;0,44K;4,65%
13/06/2019;32.230,00;31.802,00;32.897,00;31.454,00;0,51K;1,35%
12/06/2019;31.802,00;31.148,00;31.998,00;30.730,00;0,40K;2,10%
11/06/2019;31.148,00;31.314,10;31.539,40;30.300,00;0,36K;-0,53%
10/06/2019;31.314,10;30.306,20;31.600,00;30.286,60;0,32K;3,33%
09/06/2019;30.306,20;31.498,50;31.498,50;30.003,00;0,12K;-3,79%
08/06/2019;31.498,50;31.682,50;31.890,10;31.000,00;0,11K;-0,58%
07/06/2019;31.682,50;30.551,00;31.999,00;30.399,00;0,39K;3,70%
06/06/2019;30.551,00;31.185,00;31.197,50;29.500,00;0,38K;-2,03%
05/06/2019;31.185,00;30.060,30;31.989,00;30.000,00;0,60K;3,74%
04/06/2019;30.060,30;32.945,00;32.950,00;29.501,00;0,92K;-8,76%
03/06/2019;32.945,00;34.647,00;34.772,00;32.101,00;0,51K;-4,91%
02/06/2019;34.647,00;34.489,10;34.850,00;34.201,00;0,07K;0,46%
01/06/2019;34.489,10;34.742,50;34.742,50;34.200,00;0,07K;-0,73%
31/05/2019;34.742,50;33.962,00;34.788,00;33.200,00;0,46K;2,30%
30/05/2019;33.962,00;34.980,00;35.800,00;32.803,00;0,68K;-2,91%
29/05/2019;34.980,00;35.480,10;35.600,00;34.900,00;0,39K;-1,74%
28/05/2019;35.600,00;35.533,00;35.700,00;35.000,00;0,38K;0,19%
27/05/2019;35.533,00;33.755,00;35.950,00;33.755,00;0,61K;5,27%
26/05/2019;33.755,00;32.598,00;34.000,00;32.200,00;0,35K;3,86%
25/05/2019;32.499,00;32.450,00;32.665,00;32.320,00;0,07K;0,54%
24/05/2019;32.323,00;32.099,00;32.849,00;31.750,00;0,36K;0,70%
23/05/2019;32.099,00;31.721,00;32.399,00;31.050,00;0,34K;1,19%
22/05/2019;31.721,00;32.770,00;32.900,00;31.500,00;0,46K;-3,20%
21/05/2019;32.770,00;32.690,00;32.999,00;32.250,00;0,36K;0,24%
20/05/2019;32.690,00;32.470,00;33.010,00;31.550,00;0,53K;0,68%
19/05/2019;32.470,00;30.240,00;32.700,00;30.240,00;0,34K;7,37%
18/05/2019;30.240,00;30.800,00;31.000,00;30.017,00;0,13K;-1,82%
17/05/2019;30.800,00;32.300,00;32.400,00;27.508,00;0,98K;-4,64%
16/05/2019;32.300,00;32.950,00;33.390,00;31.750,00;0,58K;-1,97%
15/05/2019;32.950,00;32.290,00;33.295,00;31.907,00;0,61K;2,02%
14/05/2019;32.298,00;31.799,90;33.298,00;30.200,00;0,99K;1,57%
13/05/2019;31.799,90;26.310,10;33.300,00;26.180,90;1,23K;20,87%
12/05/2019;26.310,10;29.098,90;29.098,90;25.100,00;0,44K;-9,34%
11/05/2019;29.020,00;25.680,00;29.323,70;25.510,00;0,42K;13,01%
10/05/2019;25.680,00;24.800,00;25.954,00;24.700,00;0,67K;3,55%
09/05/2019;24.800,00;23.800,00;24.900,00;23.700,10;0,42K;4,20%
08/05/2019;23.800,00;23.690,00;23.848,00;23.300,00;0,42K;0,42%
07/05/2019;23.700,00;23.020,00;24.000,00;22.885,00;0,55K;2,95%
06/05/2019;23.020,00;22.930,00;23.125,00;22.650,00;0,36K;0,39%
05/05/2019;22.930,00;23.100,00;23.170,30;22.850,00;0,08K;-0,74%
04/05/2019;23.100,00;22.898,60;23.190,00;22.401,00;0,18K;0,88%
03/05/2019;22.898,60;21.900,00;23.150,00;21.670,00;0,78K;4,56%
02/05/2019;21.900,00;21.169,00;21.998,00;21.100,10;0,47K;3,45%
01/05/2019;21.169,00;21.090,00;21.398,00;21.090,00;0,11K;0,37%
30/04/2019;21.090,00;20.946,70;21.497,00;20.675,00;0,46K;0,68%
29/04/2019;20.946,70;21.081,90;21.500,00;20.459,10;0,45K;-0,64%
28/04/2019;21.081,90;21.353,30;21.534,80;20.900,00;0,08K;-0,81%
27/04/2019;21.253,00;20.810,20;21.799,00;20.614,10;0,24K;2,13%
26/04/2019;20.810,20;21.489,90;21.799,00;20.200,00;0,59K;-2,76%
25/04/2019;21.400,00;22.115,00;22.300,00;21.001,10;0,47K;-3,67%
24/04/2019;22.215,00;22.258,00;22.570,00;21.789,40;0,54K;-0,19%
23/04/2019;22.258,00;21.750,90;22.675,90;21.490,00;0,55K;2,33%
22/04/2019;21.750,90;21.195,00;21.989,00;21.080,00;0,46K;3,15%
21/04/2019;21.086,00;21.248,00;21.278,00;21.020,00;0,07K;-0,76%
20/04/2019;21.248,00;21.015,10;21.279,70;21.015,10;0,05K;1,11%
19/04/2019;21.015,10;21.123,00;21.260,00;20.871,00;0,11K;-0,51%
18/04/2019;21.123,00;20.957,50;21.350,00;20.753,00;0,36K;0,79%
17/04/2019;20.957,50;20.546,90;20.957,50;20.253,70;0,40K;2,00%
16/04/2019;20.546,90;19.922,00;20.550,00;19.800,00;0,35K;3,14%
15/04/2019;19.922,00;20.249,90;20.400,00;19.600,90;0,38K;-1,66%
14/04/2019;20.259,00;20.067,10;20.260,00;19.926,10;0,04K;0,96%
13/04/2019;20.067,10;20.200,70;20.449,00;20.015,00;0,07K;-0,66%
12/04/2019;20.200,70;19.938,90;20.500,00;19.500,00;0,36K;1,85%
11/04/2019;19.833,00;20.899,00;20.900,00;19.501,00;0,57K;-5,10%
10/04/2019;20.899,00;20.401,00;21.100,00;20.370,90;0,45K;1,96%
09/04/2019;20.498,00;20.698,50;20.899,00;20.351,00;0,48K;-0,97%
08/04/2019;20.698,50;20.202,00;20.860,00;20.050,00;0,42K;2,46%
07/04/2019;20.202,00;19.911,40;20.361,70;19.804,90;0,10K;1,46%
06/04/2019;19.911,40;19.899,90;20.350,00;19.657,00;0,19K;0,06%
05/04/2019;19.899,90;19.199,00;19.900,00;19.009,00;0,35K;3,65%
04/04/2019;19.199,00;19.740,00;19.950,00;18.765,40;0,51K;-2,74%
03/04/2019;19.740,00;19.100,10;20.999,90;18.001,00;0,91K;3,35%
02/04/2019;19.100,10;16.480,00;19.399,00;16.380,00;0,75K;15,90%
01/04/2019;16.480,00;16.450,00;16.580,00;16.182,00;0,49K;-0,08%
31/03/2019;16.493,90;16.499,00;16.649,00;16.370,00;0,08K;-0,03%
30/03/2019;16.499,00;16.350,00;16.499,00;16.230,00;0,11K;0,91%
29/03/2019;16.350,00;15.986,00;16.479,90;15.876,00;0,35K;2,96%
28/03/2019;15.880,00;16.090,00;16.199,00;15.782,00;0,36K;-1,08%
27/03/2019;16.054,00;15.579,00;16.250,00;15.452,40;0,34K;3,05%
26/03/2019;15.579,00;15.459,00;15.600,00;15.200,00;0,27K;0,78%
25/03/2019;15.459,00;15.916,00;16.050,00;15.222,00;0,43K;-2,96%
24/03/2019;15.930,00;16.030,00;16.050,00;15.903,90;0,02K;-0,62%
23/03/2019;16.030,00;15.945,00;16.286,00;15.851,00;0,14K;0,53%
22/03/2019;15.945,00;15.431,00;15.980,00;15.410,20;0,25K;3,33%
21/03/2019;15.431,00;15.500,00;15.600,00;15.340,00;0,28K;-0,45%
20/03/2019;15.500,00;15.499,00;15.500,00;15.295,00;0,29K;0,01%
19/03/2019;15.499,00;15.380,00;15.510,00;15.210,00;0,39K;1,37%
18/03/2019;15.289,00;15.197,90;15.447,00;15.060,00;0,31K;0,60%
17/03/2019;15.197,90;15.290,00;15.290,00;15.050,00;0,05K;-0,54%
16/03/2019;15.280,00;15.200,00;15.350,00;15.101,00;0,08K;0,55%
15/03/2019;15.196,00;15.050,00;15.243,00;14.985,00;0,27K;0,97%
14/03/2019;15.050,00;15.050,00;15.150,00;14.780,10;0,25K;0,00%
13/03/2019;15.050,00;14.997,90;15.100,00;14.837,00;0,23K;0,35%
12/03/2019;14.997,90;15.020,00;15.310,00;14.800,00;0,32K;-0,15%
11/03/2019;15.020,00;15.289,00;15.329,60;13.800,00;0,31K;-1,76%
10/03/2019;15.289,00;15.400,00;15.400,00;15.180,60;0,03K;-0,72%
09/03/2019;15.400,00;15.107,80;15.400,00;15.103,00;0,07K;1,93%
08/03/2019;15.107,80;15.234,50;15.450,00;14.990,80;0,38K;-0,83%
07/03/2019;15.234,50;14.850,00;15.300,00;14.730,00;0,26K;3,08%
06/03/2019;14.780,00;14.480,80;15.000,00;14.400,00;0,22K;2,07%
05/03/2019;14.480,80;14.250,00;14.600,00;14.200,00;0,07K;1,62%
04/03/2019;14.250,00;14.697,10;14.697,60;14.250,00;0,07K;-3,04%
03/03/2019;14.697,10;14.647,00;14.800,00;14.560,00;0,02K;-0,02%
02/03/2019;14.700,00;14.706,00;14.846,90;14.612,00;0,05K;-0,04%
01/03/2019;14.706,00;14.415,30;15.000,00;14.385,00;0,28K;2,02%
28/02/2019;14.415,30;14.400,00;14.810,00;14.306,00;0,24K;-0,09%
27/02/2019;14.429,00;14.557,00;14.600,00;14.101,00;0,24K;-0,88%
26/02/2019;14.557,00;14.572,00;14.746,00;14.342,00;0,27K;-0,10%
25/02/2019;14.572,00;14.475,00;14.789,00;14.265,00;0,25K;0,67%
24/02/2019;14.475,00;15.387,50;15.497,00;14.300,00;0,12K;-5,93%
23/02/2019;15.387,50;15.000,00;15.497,00;14.860,70;0,11K;2,58%
22/02/2019;15.000,00;14.875,00;15.094,00;14.861,50;0,20K;0,84%
21/02/2019;14.875,00;14.950,00;15.100,00;14.800,00;0,27K;-0,50%
20/02/2019;14.950,00;14.630,10;15.100,00;14.552,00;0,33K;2,19%
19/02/2019;14.630,10;14.560,70;14.924,90;14.422,00;0,29K;0,48%
18/02/2019;14.560,70;13.567,60;14.949,00;13.490,00;0,42K;7,32%
17/02/2019;13.567,60;13.680,00;13.680,00;13.471,90;0,04K;-0,28%
16/02/2019;13.605,10;13.437,00;13.695,00;13.419,00;0,06K;1,25%
15/02/2019;13.437,00;13.450,00;13.643,00;13.320,00;0,22K;-0,10%
14/02/2019;13.450,00;13.650,00;13.797,90;13.450,00;0,27K;-1,47%
13/02/2019;13.650,00;13.530,00;13.900,00;13.490,00;0,31K;0,59%
12/02/2019;13.570,00;13.770,90;13.900,00;13.500,00;0,29K;-1,46%
11/02/2019;13.770,90;13.410,30;13.900,00;13.321,00;0,26K;2,69%
10/02/2019;13.410,30;13.333,30;13.577,00;13.300,00;0,05K;0,08%
09/02/2019;13.400,00;13.400,00;13.539,40;13.311,00;0,07K;0,00%
08/02/2019;13.400,00;12.695,00;13.945,00;12.600,00;0,38K;5,55%
07/02/2019;12.695,00;12.660,10;12.769,00;12.580,00;0,16K;0,28%
06/02/2019;12.660,10;12.710,00;12.830,00;12.550,00;0,25K;-0,39%
05/02/2019;12.710,00;12.579,00;13.000,00;12.510,50;0,33K;1,04%
04/02/2019;12.579,00;12.570,00;12.750,00;12.460,30;0,20K;0,07%
03/02/2019;12.570,00;12.705,00;12.725,50;12.510,00;0,03K;-1,02%
02/02/2019;12.700,00;12.650,00;12.770,00;12.600,00;0,04K;0,40%
01/02/2019;12.650,00;12.747,20;12.837,00;12.502,00;0,19K;-0,76%
31/01/2019;12.747,20;12.955,00;12.955,00;12.500,30;0,25K;-1,60%
30/01/2019;12.955,00;12.838,00;13.150,00;12.705,00;0,19K;0,91%
29/01/2019;12.838,00;13.100,00;13.199,30;12.737,00;0,25K;-2,00%
28/01/2019;13.100,00;13.415,00;13.495,50;12.901,00;0,20K;-2,35%
27/01/2019;13.415,00;13.588,00;13.600,00;13.305,70;0,05K;-0,95%
26/01/2019;13.543,00;13.528,10;13.699,00;13.528,10;0,02K;0,11%
25/01/2019;13.528,10;13.656,60;13.728,00;13.500,00;0,17K;-0,94%
24/01/2019;13.656,60;13.588,30;13.760,00;13.501,00;0,14K;0,50%
23/01/2019;13.588,30;13.782,90;13.950,00;13.522,00;0,16K;-1,88%
22/01/2019;13.848,00;13.645,00;13.948,00;13.506,00;0,22K;1,82%
21/01/2019;13.600,00;13.669,30;13.739,20;13.500,00;0,09K;0,21%
20/01/2019;13.572,00;14.050,00;14.079,00;13.531,50;0,08K;-3,06%
19/01/2019;14.000,00;13.801,00;14.100,00;13.772,00;0,06K;1,44%
18/01/2019;13.801,00;13.766,50;14.085,00;13.625,30;0,21K;0,25%
17/01/2019;13.766,50;13.696,00;14.100,00;13.502,00;0,21K;0,51%
16/01/2019;13.696,00;13.617,20;14.369,00;13.616,50;0,24K;0,37%
15/01/2019;13.645,00;14.170,00;14.566,00;13.590,00;0,35K;-3,71%
14/01/2019;14.170,00;13.495,00;14.566,00;13.256,00;0,26K;5,00%
13/01/2019;13.495,00;13.890,00;13.980,00;13.221,80;0,08K;-2,84%
12/01/2019;13.890,00;13.932,90;14.299,90;13.760,40;0,07K;-0,31%
11/01/2019;13.932,90;13.811,00;14.394,00;13.700,00;0,30K;0,88%
10/01/2019;13.811,00;15.214,80;15.343,00;13.500,00;0,36K;-9,23%
09/01/2019;15.214,80;15.169,70;15.447,60;14.930,00;0,26K;0,30%
08/01/2019;15.169,70;15.112,00;15.499,00;15.021,10;0,23K;-0,20%
07/01/2019;15.200,00;15.081,00;15.300,00;14.900,00;0,14K;0,79%
06/01/2019;15.081,00;14.615,40;15.230,00;14.499,00;0,08K;3,19%
05/01/2019;14.615,40;14.718,70;15.188,00;14.554,00;0,06K;-0,70%
04/01/2019;14.718,70;14.750,00;15.197,00;14.250,00;0,23K;-0,21%
03/01/2019;14.750,00;15.108,00;15.387,00;14.485,00;0,32K;-2,37%
02/01/2019;15.108,10;15.201,00;15.359,90;14.900,00;0,20K;-0,60%
01/01/2019;15.200,00;14.884,00;15.200,00;14.790,00;0,03K;2,14%
31/12/2018;14.882,00;15.394,50;15.394,50;14.760,00;0,10K;-3,33%
30/12/2018;15.394,50;15.114,00;15.400,00;15.000,00;0,03K;1,86%
29/12/2018;15.114,00;15.400,00;15.950,00;15.020,00;0,09K;-2,07%
28/12/2018;15.433,00;14.479,00;15.650,00;14.301,00;0,26K;6,80%
27/12/2018;14.450,00;15.337,80;15.888,00;14.305,00;0,30K;-5,79%
26/12/2018;15.337,80;15.536,50;15.800,00;14.802,00;0,21K;-1,28%
25/12/2018;15.536,50;16.066,00;17.000,00;15.000,00;0,17K;-3,30%
24/12/2018;16.066,00;15.700,00;16.966,50;15.550,00;0,21K;2,70%
23/12/2018;15.643,00;15.689,20;15.990,00;15.455,00;0,08K;0,27%
22/12/2018;15.600,10;15.550,20;15.800,00;15.080,00;0,09K;0,32%
21/12/2018;15.550,20;15.805,00;16.788,00;15.000,00;0,38K;-1,61%
20/12/2018;15.805,00;14.800,00;16.445,00;14.540,00;0,41K;6,79%
19/12/2018;14.800,00;14.669,00;16.000,00;14.340,00;0,48K;0,89%
18/12/2018;14.669,00;13.740,70;15.000,00;13.460,00;0,23K;6,76%
17/12/2018;13.740,70;12.602,50;13.995,00;12.501,00;0,31K;9,03%
16/12/2018;12.602,50;12.687,90;12.797,50;12.511,10;0,04K;-0,67%
15/12/2018;12.687,90;12.651,00;12.860,00;12.501,00;0,06K;-0,10%
14/12/2018;12.700,00;13.021,00;13.160,00;12.600,00;0,21K;-3,05%
13/12/2018;13.100,00;13.402,00;13.684,00;12.909,00;0,21K;-2,25%
12/12/2018;13.402,00;13.487,60;13.632,00;13.262,00;0,18K;-0,63%
11/12/2018;13.487,60;13.532,00;13.822,00;13.117,10;0,20K;-0,33%
10/12/2018;13.532,00;13.761,00;14.195,00;13.407,00;0,27K;-1,66%
09/12/2018;13.761,00;13.341,00;14.100,00;13.151,00;0,07K;3,15%
08/12/2018;13.341,00;13.315,30;13.501,00;13.000,80;0,07K;0,19%
07/12/2018;13.315,30;13.901,00;14.050,00;12.544,00;0,37K;-4,21%
06/12/2018;13.901,00;14.535,00;14.920,00;13.900,00;0,23K;-4,93%
05/12/2018;14.622,00;15.076,30;15.497,00;14.512,00;0,19K;-3,01%
04/12/2018;15.076,30;14.978,00;15.499,00;14.701,00;0,19K;0,66%
03/12/2018;14.978,00;16.149,30;16.200,00;14.850,00;0,26K;-7,25%
02/12/2018;16.149,30;16.127,10;16.499,00;15.800,00;0,06K;0,14%
01/12/2018;16.127,10;15.600,00;16.700,00;15.385,00;0,10K;3,38%
30/11/2018;15.600,00;16.700,00;16.700,00;15.027,00;0,21K;-6,59%
29/11/2018;16.700,00;16.669,50;17.486,00;16.066,00;0,26K;0,18%
28/11/2018;16.669,50;14.825,00;17.000,00;14.825,00;0,34K;12,40%
27/11/2018;14.830,00;14.800,00;15.100,00;14.329,00;0,22K;0,20%
26/11/2018;14.800,00;15.071,30;15.799,00;14.200,00;0,29K;-1,80%
25/11/2018;15.071,30;14.902,00;16.000,00;13.900,00;0,21K;1,07%
24/11/2018;14.912,00;16.750,00;16.921,00;14.202,00;0,24K;-10,97%
23/11/2018;16.750,00;17.000,00;17.697,00;16.470,00;0,24K;-2,62%
22/11/2018;17.200,00;17.770,00;18.198,00;17.000,00;0,27K;-3,10%
21/11/2018;17.750,00;15.790,00;18.300,00;15.207,00;0,28K;12,41%
20/11/2018;15.790,00;18.248,50;19.000,00;15.550,00;0,38K;-12,79%
19/11/2018;18.105,00;21.069,50;21.150,00;17.803,00;0,29K;-14,07%
18/11/2018;21.069,50;21.129,20;21.297,00;20.954,00;0,03K;-0,28%
17/11/2018;21.129,20;21.050,00;21.400,00;20.801,00;0,04K;0,38%
16/11/2018;21.050,00;21.100,00;22.300,00;20.450,00;0,15K;-0,24%
15/11/2018;21.100,00;21.999,00;22.297,00;20.178,70;0,12K;-4,09%
14/11/2018;21.999,00;24.298,00;24.300,00;21.500,00;0,27K;-9,46%
13/11/2018;24.298,00;24.050,00;24.446,00;23.956,20;0,08K;1,03%
12/11/2018;24.050,00;24.130,00;24.310,00;24.000,00;0,08K;-0,33%
11/11/2018;24.130,00;24.282,00;24.299,00;24.005,00;0,02K;-0,63%
10/11/2018;24.282,00;24.190,10;24.300,00;24.000,00;0,02K;0,38%
09/11/2018;24.190,10;24.450,00;24.450,00;24.000,00;0,08K;-1,07%
08/11/2018;24.451,00;24.651,00;24.800,00;24.200,00;0,10K;-1,17%
07/11/2018;24.740,00;24.295,00;24.884,00;24.202,00;0,12K;2,22%
06/11/2018;24.202,00;24.150,00;24.500,00;23.600,00;0,14K;0,22%
05/11/2018;24.150,00;23.599,00;24.229,30;23.301,00;0,17K;2,34%
04/11/2018;23.598,00;23.400,00;23.790,00;23.090,00;0,04K;0,85%
03/11/2018;23.400,00;23.750,00;23.750,00;23.352,00;0,02K;-1,47%
02/11/2018;23.750,00;23.963,00;23.964,90;23.345,90;0,02K;-0,89%
01/11/2018;23.963,00;23.800,00;24.000,00;22.200,00;0,11K;0,68%
31/10/2018;23.800,00;23.450,00;24.000,00;23.270,50;0,10K;1,49%
30/10/2018;23.450,00;23.400,00;23.690,00;23.000,00;0,08K;-0,19%
29/10/2018;23.494,80;23.213,20;23.650,00;22.200,00;0,17K;1,21%
28/10/2018;23.213,20;23.610,00;23.757,80;23.213,20;0,02K;-1,67%
27/10/2018;23.608,00;23.800,20;23.999,00;23.601,00;0,02K;-0,81%
26/10/2018;23.800,20;24.003,00;24.274,00;23.700,00;0,07K;-0,84%
25/10/2018;24.002,50;24.225,00;24.396,00;23.903,00;0,07K;-0,92%
24/10/2018;24.225,00;24.045,50;24.400,00;23.500,00;0,12K;0,74%
23/10/2018;24.046,00;23.908,20;24.300,00;23.650,00;0,09K;0,58%
22/10/2018;23.908,20;24.195,00;24.398,00;23.900,00;0,13K;-0,80%
21/10/2018;24.100,00;24.091,00;24.288,70;24.060,00;0,01K;0,04%
20/10/2018;24.091,00;24.189,00;24.289,00;24.000,00;0,02K;-0,41%
19/10/2018;24.189,00;24.457,60;24.480,00;23.820,00;0,08K;-1,10%
18/10/2018;24.457,60;24.299,00;24.499,00;24.125,00;0,08K;0,65%
17/10/2018;24.299,00;24.400,00;24.549,00;24.101,00;0,09K;-0,09%
16/10/2018;24.320,20;24.498,00;24.600,00;24.100,00;0,10K;-0,73%
15/10/2018;24.498,00;23.862,00;25.495,00;23.803,50;0,19K;1,78%
14/10/2018;24.068,90;24.090,00;24.095,00;23.536,90;0,04K;-0,09%
13/10/2018;24.090,00;24.062,80;24.124,00;23.700,00;0,02K;0,11%
12/10/2018;24.062,80;23.815,00;24.190,00;23.710,00;0,05K;1,04%
11/10/2018;23.815,00;25.141,00;25.280,00;23.623,30;0,33K;-5,80%
10/10/2018;25.280,00;25.231,50;25.600,00;24.900,00;0,15K;0,19%
09/10/2018;25.231,50;25.680,00;25.881,10;25.000,00;0,14K;-1,75%
08/10/2018;25.680,00;25.695,00;25.940,00;25.200,00;0,16K;-0,06%
07/10/2018;25.695,00;25.870,00;26.300,00;25.540,00;0,03K;-0,68%
06/10/2018;25.870,00;26.060,20;26.260,00;25.850,00;0,02K;-0,73%
