"Data","Ultimo","Abertura","Maxima","Minima","Volume","Variacao"
"29.04.2016","1.757,7","1.755,0","1.775,0","1.706,1","0,13K","0,15%"
"28.04.2016","1.755,0","1.772,0","1.786,5","1.715,0","0,15K","-0,96%"
"27.04.2016","1.772,0","1.815,0","1.833,0","1.750,0","0,18K","-2,37%"
"26.04.2016","1.815,0","1.786,0","1.844,0","1.766,0","0,13K","1,63%"
"25.04.2016","1.786,0","1.760,0","1.787,0","1.726,7","0,21K","1,47%"
"24.04.2016","1.760,0","1.718,0","1.760,0","1.718,0","0,04K","2,44%"
"23.04.2016","1.718,0","1.746,5","1.750,0","1.708,1","0,06K","-1,63%"
"22.04.2016","1.746,5","1.744,8","1.752,0","1.705,3","0,15K","0,10%"
"21.04.2016","1.744,8","1.734,0","1.745,0","1.718,0","0,09K","0,62%"
"20.04.2016","1.734,0","1.699,0","1.750,0","1.677,6","0,26K","2,06%"
"19.04.2016","1.699,0","1.675,8","1.700,0","1.655,0","0,10K","1,39%"
"18.04.2016","1.675,8","1.685,8","1.700,0","1.626,1","0,14K","-0,60%"
"17.04.2016","1.685,8","1.697,0","1.706,8","1.673,9","0,02K","-0,66%"
"16.04.2016","1.697,0","1.700,0","1.720,0","1.685,5","0,04K","-0,18%"
"15.04.2016","1.700,0","1.660,0","1.720,0","1.642,2","0,13K","2,41%"
"14.04.2016","1.660,0","1.650,0","1.660,0","1.630,1","0,11K","0,61%"
"13.04.2016","1.650,0","1.639,0","1.650,0","1.623,4","0,19K","0,67%"
"12.04.2016","1.639,0","1.622,9","1.640,0","1.616,1","0,11K","0,99%"
"11.04.2016","1.622,9","1.668,0","1.673,0","1.615,0","0,14K","-2,70%"
"10.04.2016","1.668,0","1.655,0","1.668,0","1.650,1","0,02K","0,79%"
"09.04.2016","1.655,0","1.675,0","1.675,0","1.636,1","0,04K","-1,19%"
"08.04.2016","1.675,0","1.699,0","1.699,0","1.642,0","0,21K","-1,41%"
"07.04.2016","1.699,0","1.709,5","1.710,0","1.672,2","0,10K","-0,61%"
"06.04.2016","1.709,5","1.701,0","1.713,0","1.684,0","0,10K","0,50%"
"05.04.2016","1.701,0","1.719,4","1.725,0","1.660,5","0,19K","-1,07%"
"04.04.2016","1.719,4","1.714,0","1.729,0","1.640,0","0,25K","0,31%"
"03.04.2016","1.714,0","1.690,0","1.719,2","1.690,0","0,03K","1,42%"
"02.04.2016","1.690,0","1.718,0","1.719,0","1.685,0","0,03K","-1,63%"
"01.04.2016","1.718,0","1.724,0","1.740,0","1.700,0","0,20K","-0,35%"
"31.03.2016","1.724,0","1.710,8","1.735,0","1.701,0","0,17K","-0,75%"
"30.03.2016","1.737,0","1.747,2","1.748,8","1.710,8","0,11K","-0,58%"
"29.03.2016","1.747,2","1.770,0","1.805,0","1.720,0","0,20K","-1,29%"
"28.03.2016","1.770,0","1.759,0","1.801,0","1.746,0","0,24K","0,63%"
"27.03.2016","1.759,0","1.735,0","1.800,0","1.714,0","0,15K","1,38%"
"26.03.2016","1.735,0","1.758,0","1.762,7","1.713,1","0,06K","-1,31%"
"25.03.2016","1.758,0","1.742,6","1.797,9","1.742,5","0,09K","0,88%"
"24.03.2016","1.742,6","1.780,0","1.801,0","1.704,2","0,14K","-2,10%"
"23.03.2016","1.780,0","1.677,2","1.820,0","1.645,2","0,28K","6,12%"
"22.03.2016","1.677,3","1.640,6","1.680,0","1.638,0","0,17K","2,24%"
"21.03.2016","1.640,6","1.673,6","1.679,8","1.616,0","0,15K","-1,97%"
"20.03.2016","1.673,6","1.680,0","1.680,0","1.614,7","0,03K","-0,38%"
"19.03.2016","1.680,0","1.699,0","1.699,0","1.601,0","0,08K","-1,12%"
"18.03.2016","1.699,0","1.715,0","1.737,7","1.671,7","0,12K","-0,93%"
"17.03.2016","1.715,0","1.715,9","1.740,0","1.707,0","0,07K","-0,05%"
"16.03.2016","1.715,9","1.734,0","1.740,0","1.697,7","0,12K","-1,05%"
"15.03.2016","1.734,0","1.726,0","1.735,0","1.683,0","0,10K","0,46%"
"14.03.2016","1.726,0","1.680,0","1.738,0","1.640,0","0,13K","2,74%"
"13.03.2016","1.680,0","1.706,8","1.708,9","1.630,2","0,03K","-1,57%"
"12.03.2016","1.706,8","1.729,2","1.733,0","1.696,0","0,03K","-1,30%"
"11.03.2016","1.729,2","1.715,0","1.735,0","1.690,0","0,14K","0,83%"
"10.03.2016","1.715,0","1.720,0","1.738,0","1.700,0","0,10K","-0,29%"
"09.03.2016","1.720,0","1.738,0","1.738,0","1.700,0","0,13K","-1,03%"
"08.03.2016","1.738,0","1.735,0","1.758,0","1.695,0","0,13K","0,17%"
"07.03.2016","1.735,0","1.703,3","1.735,0","1.691,2","0,10K","1,86%"
"06.03.2016","1.703,3","1.682,0","1.746,0","1.682,0","0,03K","1,27%"
"05.03.2016","1.682,0","1.739,0","1.745,0","1.660,0","0,08K","-3,28%"
"04.03.2016","1.739,0","1.770,0","1.789,6","1.704,2","0,09K","-1,75%"
"03.03.2016","1.770,0","1.799,0","1.835,0","1.750,3","0,15K","-1,61%"
"02.03.2016","1.799,0","1.821,0","1.834,9","1.786,0","0,10K","-1,21%"
"01.03.2016","1.821,0","1.810,1","1.849,0","1.810,1","0,12K","0,60%"
"29.02.2016","1.810,1","1.810,0","1.824,0","1.770,0","0,10K","0,01%"
"28.02.2016","1.810,0","1.810,0","1.810,0","1.780,0","0,02K","0,00%"
"27.02.2016","1.810,0","1.785,3","1.810,0","1.785,3","0,03K","1,38%"
"26.02.2016","1.785,3","1.770,0","1.810,0","1.755,0","0,07K","0,86%"
"25.02.2016","1.770,0","1.770,0","1.770,0","1.742,0","0,06K","0,00%"
"24.02.2016","1.770,0","1.760,5","1.821,2","1.728,0","0,14K","0,54%"
"23.02.2016","1.760,5","1.825,0","1.825,0","1.751,2","0,11K","-3,53%"
"22.02.2016","1.825,0","1.811,0","1.839,0","1.780,1","0,11K","0,77%"
"21.02.2016","1.811,0","1.847,0","1.850,0","1.806,0","0,04K","-1,95%"
"20.02.2016","1.847,0","1.781,2","1.847,0","1.775,0","0,04K","3,69%"
"19.02.2016","1.781,2","1.811,9","1.811,9","1.771,0","0,09K","-1,69%"
"18.02.2016","1.811,9","1.771,9","1.814,0","1.751,0","0,10K","2,26%"
"17.02.2016","1.771,9","1.726,6","1.800,0","1.723,1","0,17K","2,63%"
"16.02.2016","1.726,6","1.747,0","1.747,0","1.696,3","0,12K","-1,23%"
"15.02.2016","1.748,0","1.706,0","1.750,0","1.700,0","0,09K","2,46%"
"14.02.2016","1.706,0","1.633,0","1.709,0","1.633,0","0,04K","4,47%"
"13.02.2016","1.633,0","1.609,0","1.655,0","1.609,0","0,04K","1,49%"
"12.02.2016","1.609,0","1.607,8","1.624,0","1.565,0","0,14K","0,08%"
"11.02.2016","1.607,8","1.599,7","1.630,0","1.561,0","0,12K","0,50%"
"10.02.2016","1.599,7","1.586,4","1.629,0","1.566,0","0,11K","0,84%"
"09.02.2016","1.586,4","1.610,0","1.615,0","1.561,0","0,07K","-1,46%"
"08.02.2016","1.610,0","1.600,0","1.633,0","1.570,0","0,09K","0,63%"
"07.02.2016","1.600,0","1.650,0","1.650,0","1.600,0","0,07K","-3,03%"
"06.02.2016","1.650,0","1.666,0","1.666,0","1.624,7","0,02K","-0,96%"
"05.02.2016","1.666,0","1.635,0","1.666,9","1.626,0","0,07K","1,90%"
"04.02.2016","1.635,0","1.620,0","1.667,0","1.559,1","0,12K","0,62%"
"03.02.2016","1.625,0","1.661,0","1.679,6","1.601,0","0,13K","-2,17%"
"02.02.2016","1.661,0","1.660,0","1.694,0","1.628,0","0,09K","0,06%"
"01.02.2016","1.660,0","1.707,9","1.715,0","1.622,5","0,08K","-2,80%"
"31.01.2016","1.707,9","1.716,0","1.738,5","1.650,9","0,03K","-0,47%"
"30.01.2016","1.716,0","1.725,0","1.738,5","1.689,0","0,03K","-0,52%"
"29.01.2016","1.725,0","1.731,9","1.732,0","1.650,0","0,11K","-0,40%"
"28.01.2016","1.731,9","1.763,0","1.763,0","1.711,0","0,10K","-1,76%"
"27.01.2016","1.763,0","1.758,0","1.775,0","1.722,0","0,11K","0,28%"
"26.01.2016","1.758,0","1.740,0","1.765,0","1.707,8","0,11K","1,04%"
"25.01.2016","1.740,0","1.723,0","1.760,0","1.712,3","0,06K","0,98%"
"24.01.2016","1.723,0","1.707,3","1.770,0","1.700,0","0,07K","0,92%"
"23.01.2016","1.707,3","1.713,0","1.735,0","1.681,2","0,03K","-0,33%"
"22.01.2016","1.713,0","1.773,0","1.775,0","1.635,6","0,12K","-3,38%"
"21.01.2016","1.773,0","1.790,0","1.797,9","1.732,4","0,13K","-0,95%"
"20.01.2016","1.790,0","1.730,0","1.798,8","1.690,0","0,19K","3,47%"
"19.01.2016","1.730,0","1.789,0","1.789,0","1.715,0","0,15K","-3,30%"
"18.01.2016","1.789,0","1.785,0","1.799,9","1.700,0","0,29K","0,22%"
"17.01.2016","1.785,0","1.775,0","1.810,0","1.722,2","0,04K","0,56%"
"16.01.2016","1.775,0","1.774,9","1.775,0","1.651,1","0,09K","0,00%"
"15.01.2016","1.774,9","1.905,0","1.906,0","1.710,0","0,28K","-6,83%"
"14.01.2016","1.905,0","1.868,0","1.906,9","1.852,0","0,07K","1,98%"
"13.01.2016","1.868,0","1.940,0","1.940,0","1.849,0","0,17K","-3,71%"
"12.01.2016","1.940,0","1.896,0","1.940,0","1.876,2","0,10K","2,32%"
"11.01.2016","1.896,0","1.886,0","1.915,0","1.866,0","0,08K","0,53%"
"10.01.2016","1.886,0","1.897,0","1.911,1","1.865,6","0,02K","-0,58%"
"09.01.2016","1.897,0","1.880,0","1.915,0","1.865,5","0,03K","0,90%"
"08.01.2016","1.880,0","1.949,0","1.955,0","1.839,8","0,13K","-3,54%"
"07.01.2016","1.949,0","1.820,0","1.953,8","1.812,0","0,20K","7,09%"
"06.01.2016","1.820,0","1.825,0","1.830,0","1.802,0","0,05K","-0,27%"
"05.01.2016","1.825,0","1.802,6","1.825,0","1.781,2","0,09K","0,00%"
"04.01.2016","1.825,0","1.780,0","1.830,0","1.771,6","0,13K","2,53%"
"03.01.2016","1.780,0","1.783,0","1.800,0","1.766,0","0,04K","-0,17%"
"02.01.2016","1.783,0","1.818,0","1.818,0","1.769,0","0,02K","-1,92%"
"01.01.2016","1.818,0","1.792,0","1.821,2","1.767,1","0,01K","1,45%"
"31.12.2015","1.792,0","1.812,0","1.840,0","1.762,2","0,05K","-1,10%"
"30.12.2015","1.812,0","1.787,7","1.826,4","1.741,3","0,05K","1,36%"
"29.12.2015","1.787,7","1.745,0","1.800,0","1.706,6","0,11K","2,45%"
"28.12.2015","1.745,0","1.770,0","1.780,0","1.720,0","0,06K","-1,41%"
"27.12.2015","1.770,0","1.761,0","1.801,0","1.750,0","0,03K","0,51%"
"26.12.2015","1.761,0","1.876,9","1.876,9","1.761,0","0,04K","-6,17%"
"25.12.2015","1.876,9","1.850,9","1.879,0","1.850,0","0,02K","1,41%"
"24.12.2015","1.850,9","1.829,4","1.888,0","1.829,4","0,04K","1,17%"
"23.12.2015","1.829,4","1.864,9","1.890,0","1.822,0","0,10K","-1,90%"
"22.12.2015","1.864,9","1.857,6","1.870,0","1.822,0","0,07K","0,39%"
"21.12.2015","1.857,6","1.849,0","1.889,0","1.743,0","0,15K","0,46%"
"20.12.2015","1.849,0","1.929,3","1.929,3","1.823,0","0,05K","-4,16%"
"19.12.2015","1.929,3","1.863,1","1.942,8","1.863,1","0,04K","3,56%"
"18.12.2015","1.863,1","1.885,0","1.895,0","1.842,0","0,10K","-1,16%"
"17.12.2015","1.885,0","1.810,0","1.890,0","1.783,3","0,13K","4,14%"
"16.12.2015","1.810,0","1.849,0","1.855,0","1.780,0","0,18K","-2,11%"
"15.12.2015","1.849,0","1.760,0","1.849,0","1.711,1","0,21K","5,06%"
"14.12.2015","1.760,0","1.700,0","1.785,3","1.700,0","0,09K","3,53%"
"13.12.2015","1.700,0","1.680,0","1.756,8","1.680,0","0,07K","1,19%"
"12.12.2015","1.680,0","1.799,0","1.849,0","1.627,0","0,08K","-6,56%"
"11.12.2015","1.798,0","1.674,0","1.799,5","1.651,8","0,16K","7,41%"
"10.12.2015","1.674,0","1.669,0","1.674,0","1.616,0","0,12K","0,30%"
"09.12.2015","1.669,0","1.606,0","1.680,0","1.600,0","0,12K","6,80%"
"08.12.2015","1.562,7","1.575,0","1.635,0","1.539,6","0,11K","-0,78%"
"07.12.2015","1.575,0","1.539,0","1.580,0","1.501,1","0,08K","2,34%"
"06.12.2015","1.539,0","1.500,0","1.543,3","1.484,0","0,10K","2,60%"
"05.12.2015","1.500,0","1.473,0","1.500,0","1.457,8","0,04K","1,83%"
"04.12.2015","1.473,0","1.474,4","1.475,0","1.416,1","0,07K","-0,09%"
"03.12.2015","1.474,4","1.469,9","1.490,0","1.431,1","0,09K","0,30%"
"02.12.2015","1.469,9","1.472,0","1.491,0","1.411,0","0,08K","-0,14%"
"01.12.2015","1.472,0","1.516,9","1.519,0","1.410,0","0,11K","-2,96%"
"30.11.2015","1.516,9","1.436,0","1.525,0","1.436,0","0,13K","5,63%"
"29.11.2015","1.436,0","1.419,0","1.550,0","1.381,0","0,04K","1,20%"
"28.11.2015","1.419,0","1.434,9","1.436,0","1.368,0","0,09K","-1,11%"
"27.11.2015","1.434,9","1.397,0","1.440,0","1.369,2","0,07K","2,71%"
"26.11.2015","1.397,0","1.286,2","1.414,0","1.274,0","0,15K","8,61%"
"25.11.2015","1.286,2","1.249,0","1.365,0","1.200,0","0,22K","2,98%"
"24.11.2015","1.249,0","1.257,0","1.350,0","1.230,0","0,13K","-0,64%"
"23.11.2015","1.257,0","1.254,0","1.263,0","1.216,0","0,10K","0,24%"
"22.11.2015","1.254,0","1.269,9","1.277,0","1.254,0","0,01K","-1,25%"
"21.11.2015","1.269,9","1.237,3","1.279,0","1.200,0","0,05K","2,63%"
"20.11.2015","1.237,3","1.285,0","1.289,0","1.223,0","0,05K","-3,71%"
"19.11.2015","1.285,0","1.307,0","1.325,0","1.280,0","0,10K","-1,68%"
"18.11.2015","1.307,0","1.328,5","1.337,1","1.290,0","0,05K","-1,62%"
"17.11.2015","1.328,5","1.291,0","1.329,0","1.284,4","0,05K","2,90%"
"16.11.2015","1.291,0","1.318,0","1.318,5","1.240,0","0,12K","-2,05%"
"15.11.2015","1.318,0","1.330,0","1.342,4","1.280,1","0,03K","-0,90%"
"14.11.2015","1.330,0","1.320,0","1.330,0","1.300,9","0,03K","0,76%"
"13.11.2015","1.320,0","1.366,7","1.367,0","1.295,8","0,09K","-3,41%"
"12.11.2015","1.366,7","1.267,0","1.410,0","1.200,0","0,13K","7,87%"
"11.11.2015","1.267,0","1.340,0","1.365,1","1.161,0","0,13K","-5,45%"
"10.11.2015","1.340,0","1.493,4","1.493,4","1.300,0","0,14K","-10,27%"
"09.11.2015","1.493,4","1.440,9","1.493,4","1.400,0","0,09K","3,64%"
"08.11.2015","1.440,9","1.445,0","1.465,0","1.411,2","0,02K","-0,28%"
"07.11.2015","1.445,0","1.400,0","1.445,0","1.376,5","0,06K","3,21%"
"06.11.2015","1.400,0","1.516,1","1.535,0","1.371,5","0,17K","-7,66%"
"05.11.2015","1.516,1","1.530,0","1.729,9","1.489,0","0,19K","-0,91%"
"04.11.2015","1.530,0","1.538,0","1.865,6","1.490,0","0,44K","-0,52%"
"03.11.2015","1.538,0","1.320,0","1.638,1","1.310,1","0,35K","16,51%"
"02.11.2015","1.320,0","1.240,0","1.340,0","1.233,1","0,09K","6,45%"
"01.11.2015","1.240,0","1.220,0","1.260,0","1.220,0","0,04K","1,64%"
"31.10.2015","1.220,0","1.268,0","1.290,0","1.215,0","0,10K","-3,79%"
"30.10.2015","1.268,0","1.230,0","1.298,4","1.220,5","0,12K","3,09%"
"29.10.2015","1.230,0","1.170,7","1.250,1","1.170,0","0,16K","5,07%"
"28.10.2015","1.170,7","1.166,7","1.187,2","1.151,0","0,13K","0,35%"
"27.10.2015","1.166,7","1.148,0","1.169,0","1.138,6","0,09K","1,63%"
"26.10.2015","1.148,0","1.140,0","1.150,0","1.118,0","0,05K","0,70%"
"25.10.2015","1.140,0","1.090,0","1.196,8","1.085,0","0,09K","4,59%"
"24.10.2015","1.090,0","1.090,0","1.100,0","1.071,0","0,03K","0,00%"
"23.10.2015","1.090,0","1.067,9","1.096,7","1.056,0","0,06K","2,07%"
"22.10.2015","1.067,9","1.060,1","1.069,1","1.042,3","0,05K","0,74%"
"21.10.2015","1.060,1","1.052,0","1.078,0","1.033,0","0,13K","0,77%"
"20.10.2015","1.052,0","1.027,0","1.079,8","1.020,0","0,13K","2,43%"
"19.10.2015","1.027,0","1.050,0","1.050,0","1.024,0","0,10K","-2,19%"
"18.10.2015","1.050,0","1.051,0","1.069,0","1.020,1","0,03K","-0,10%"
"17.10.2015","1.051,0","1.043,1","1.080,0","1.037,0","0,09K","0,76%"
"16.10.2015","1.043,1","1.025,0","1.088,0","1.011,0","0,12K","3,17%"
"15.10.2015","1.011,0","1.010,0","1.030,0","1.000,1","0,14K","0,10%"
"14.10.2015","1.010,0","1.008,0","1.017,1","998,4","0,09K","0,20%"
"13.10.2015","1.008,0","1.008,0","1.010,0","996,5","0,09K","0,00%"
"12.10.2015","1.008,0","1.004,0","1.009,0","997,5","0,04K","0,40%"
"11.10.2015","1.004,0","1.000,0","1.008,0","998,0","0,01K","0,40%"
"10.10.2015","1.000,0","1.008,0","1.008,0","997,5","0,01K","-0,79%"
"09.10.2015","1.008,0","1.008,1","1.009,3","995,0","0,06K","-0,01%"
"08.10.2015","1.008,1","999,9","1.010,0","995,0","0,06K","0,82%"
"07.10.2015","999,9","1.005,0","1.012,0","994,1","0,07K","-0,51%"
"06.10.2015","1.005,0","993,0","1.005,0","980,0","0,09K","1,21%"
"05.10.2015","993,0","990,0","993,0","978,0","0,09K","0,30%"
"04.10.2015","990,0","990,0","990,0","983,5","0,01K","0,00%"
"03.10.2015","990,0","995,0","1.000,0","977,0","0,02K","-0,50%"
"02.10.2015","995,0","999,0","1.005,0","972,0","0,13K","-0,40%"
"01.10.2015","999,0","993,3","1.005,0","980,1","0,12K","0,57%"
"30.09.2015","993,3","995,9","1.008,7","993,3","0,10K","-0,25%"
"29.09.2015","995,9","1.003,1","1.010,0","990,2","0,12K","-0,72%"
"28.09.2015","1.003,1","977,8","1.006,0","967,7","0,20K","2,58%"
"27.09.2015","977,8","982,0","982,0","967,5","0,00K","-0,43%"
"26.09.2015","982,0","984,0","986,0","966,1","0,02K","-0,20%"
"25.09.2015","984,0","988,4","988,4","966,1","0,12K","-0,45%"
"24.09.2015","988,4","970,6","1.007,0","966,1","0,14K","1,84%"
"23.09.2015","970,6","960,0","1.000,0","949,2","0,20K","1,10%"
"22.09.2015","960,0","945,0","969,0","936,2","0,17K","1,59%"
"21.09.2015","945,0","951,5","969,4","925,0","0,19K","-0,68%"
"20.09.2015","951,5","950,7","959,0","932,3","0,04K","0,08%"
"19.09.2015","950,7","965,8","969,9","931,9","0,05K","-1,56%"
"18.09.2015","965,8","945,0","970,0","945,0","0,08K","2,20%"
"17.09.2015","945,0","931,8","955,0","918,7","0,11K","1,42%"
"16.09.2015","931,8","915,1","937,3","911,0","0,11K","1,82%"
"15.09.2015","915,1","929,0","937,3","910,0","0,12K","-1,50%"
"14.09.2015","929,0","955,3","955,3","923,6","0,12K","-2,76%"
"13.09.2015","955,3","958,8","958,8","933,1","0,03K","-0,36%"
"12.09.2015","958,8","968,6","970,1","945,5","0,05K","-1,01%"
"11.09.2015","968,6","955,4","972,0","955,1","0,13K","1,38%"
"10.09.2015","955,4","950,0","975,0","944,0","0,14K","0,57%"
"09.09.2015","950,0","946,5","959,8","942,0","0,14K","0,37%"
"08.09.2015","946,5","949,9","955,0","930,0","0,10K","-0,35%"
"07.09.2015","949,9","935,0","950,0","934,4","0,02K","1,59%"
"06.09.2015","935,0","925,2","950,0","925,2","0,02K","1,06%"
"05.09.2015","925,2","932,1","942,0","909,0","0,06K","-0,74%"
"04.09.2015","932,1","893,0","953,9","882,0","0,09K","4,38%"
"03.09.2015","893,0","892,3","910,0","881,4","0,18K","0,08%"
"02.09.2015","892,3","880,0","907,7","875,0","0,13K","1,40%"
"01.09.2015","880,0","891,9","900,0","865,2","0,14K","-1,33%"
"31.08.2015","891,9","872,6","891,9","858,0","0,09K","2,21%"
"30.08.2015","872,6","854,0","900,0","848,0","0,07K","2,18%"
"29.08.2015","854,0","873,0","888,8","848,0","0,05K","-2,18%"
"28.08.2015","873,0","868,1","888,8","825,1","0,15K","0,56%"
"27.08.2015","868,1","878,0","878,0","851,0","0,06K","-1,24%"
"26.08.2015","879,0","865,9","900,0","832,5","0,13K","1,52%"
"25.08.2015","865,9","840,0","870,0","780,1","0,28K","3,08%"
"24.08.2015","840,0","886,2","893,3","840,0","0,10K","-5,21%"
"23.08.2015","886,2","890,0","895,0","869,0","0,04K","-0,43%"
"22.08.2015","890,0","910,0","910,0","884,4","0,02K","-2,20%"
"21.08.2015","910,0","901,6","910,0","870,2","0,08K","0,93%"
"20.08.2015","901,6","865,7","913,0","840,0","0,10K","4,14%"
"19.08.2015","865,7","931,0","940,0","761,1","0,34K","-7,01%"
"18.08.2015","931,0","950,0","958,3","931,0","0,09K","-2,00%"
"17.08.2015","950,0","970,0","970,0","944,7","0,06K","-2,06%"
"16.08.2015","970,0","960,0","972,4","946,2","0,05K","1,04%"
"15.08.2015","960,0","980,0","980,0","960,0","0,03K","-2,04%"
"14.08.2015","980,0","965,0","980,6","957,8","0,06K","1,55%"
"13.08.2015","965,0","978,0","978,0","955,3","0,05K","-1,33%"
"12.08.2015","978,0","970,0","978,0","957,0","0,07K","0,82%"
"11.08.2015","970,0","966,4","978,0","951,0","0,09K","0,37%"
"10.08.2015","966,4","968,6","974,2","940,1","0,07K","-0,23%"
"09.08.2015","968,6","978,5","995,0","950,0","0,06K","-1,01%"
"08.08.2015","978,5","1.015,0","1.018,0","978,2","0,11K","-3,60%"
"07.08.2015","1.015,0","1.017,9","1.018,0","985,1","0,15K","-0,28%"
"06.08.2015","1.017,9","1.018,5","1.018,5","1.003,0","0,10K","-0,06%"
"05.08.2015","1.018,5","1.016,0","1.018,5","996,0","0,09K","0,25%"
"04.08.2015","1.016,0","1.010,0","1.016,0","992,0","0,11K","0,59%"
"03.08.2015","1.010,0","999,0","1.016,0","980,0","0,13K","1,10%"
"02.08.2015","999,0","997,0","1.000,0","973,7","0,02K","0,20%"
"01.08.2015","997,0","1.011,5","1.011,5","991,0","0,03K","-1,44%"
"31.07.2015","1.011,5","999,7","1.012,0","983,3","0,07K","1,19%"
"30.07.2015","999,7","1.012,1","1.018,3","971,2","0,12K","-1,23%"
"29.07.2015","1.012,1","1.021,0","1.021,0","1.000,0","0,08K","-0,87%"
"28.07.2015","1.021,0","977,8","1.021,0","975,0","0,10K","4,42%"
"27.07.2015","977,8","965,0","1.050,0","950,0","0,12K","1,32%"
"26.07.2015","965,0","959,0","972,0","958,7","0,02K","0,62%"
"25.07.2015","959,0","968,0","969,0","954,1","0,03K","-0,93%"
"24.07.2015","968,0","950,0","970,0","940,5","0,15K","1,89%"
"23.07.2015","950,0","949,2","954,0","936,0","0,07K","0,08%"
"22.07.2015","949,2","957,0","957,0","918,3","0,16K","-0,82%"
"21.07.2015","957,0","955,0","957,0","940,1","0,06K","0,21%"
"20.07.2015","955,0","934,1","955,0","924,3","0,08K","2,24%"
"19.07.2015","934,1","932,0","939,9","924,1","0,03K","0,22%"
"18.07.2015","932,0","950,0","952,9","925,3","0,03K","-1,89%"
"17.07.2015","950,0","928,0","956,3","910,0","0,09K","2,37%"
"16.07.2015","928,0","957,0","976,8","916,0","0,11K","-3,03%"
"15.07.2015","957,0","969,0","989,0","912,0","0,14K","-1,24%"
"14.07.2015","969,0","939,5","989,0","903,0","0,11K","3,14%"
"13.07.2015","939,5","991,0","1.010,0","925,0","0,13K","-5,20%"
"12.07.2015","991,0","970,0","1.000,0","970,0","0,05K","2,16%"
"11.07.2015","970,0","963,0","985,0","955,0","0,04K","0,73%"
"10.07.2015","963,0","922,7","990,0","890,0","0,12K","4,36%"
"09.07.2015","922,7","880,0","945,0","876,3","0,10K","4,86%"
"08.07.2015","880,0","885,0","888,0","872,3","0,11K","-0,56%"
"07.07.2015","885,0","892,9","899,3","865,3","0,11K","-0,89%"
"06.07.2015","892,9","855,0","899,3","847,9","0,08K","4,44%"
"05.07.2015","855,0","839,0","855,0","830,0","0,04K","2,03%"
"04.07.2015","838,0","841,0","841,0","822,0","0,04K","-0,35%"
"03.07.2015","841,0","840,4","841,0","821,1","0,09K","0,07%"
"02.07.2015","840,4","839,5","848,5","829,0","0,11K","0,11%"
"01.07.2015","839,5","846,0","850,0","820,0","0,14K","-0,77%"
"30.06.2015","846,0","838,8","849,2","819,0","0,16K","0,86%"
"29.06.2015","838,8","798,2","850,0","798,2","0,12K","5,09%"
"28.06.2015","798,2","809,5","809,5","795,0","0,02K","-1,39%"
"27.06.2015","809,5","801,6","809,5","782,7","0,03K","0,99%"
"26.06.2015","801,6","790,0","802,9","776,0","0,07K","1,47%"
"25.06.2015","790,0","792,0","792,0","770,6","0,08K","-0,25%"
"24.06.2015","792,0","794,8","795,5","782,0","0,08K","-0,35%"
"23.06.2015","794,8","802,5","802,5","783,0","0,13K","-0,96%"
"22.06.2015","802,5","783,9","805,0","783,0","0,08K","2,38%"
"21.06.2015","783,9","794,0","795,0","781,5","0,02K","-1,28%"
"20.06.2015","794,0","808,1","808,1","778,0","0,07K","-1,75%"
"19.06.2015","808,1","799,0","828,9","786,3","0,13K","1,14%"
"18.06.2015","799,0","793,0","800,0","770,0","0,13K","0,75%"
"17.06.2015","793,0","750,0","834,7","747,0","0,20K","5,74%"
"16.06.2015","750,0","731,2","770,0","731,2","0,10K","2,58%"
"15.06.2015","731,2","740,1","745,0","725,0","0,18K","-1,21%"
"14.06.2015","740,1","748,9","748,9","737,5","0,02K","-1,18%"
"13.06.2015","748,9","747,0","749,9","737,5","0,01K","0,26%"
"12.06.2015","747,0","749,9","751,0","734,0","0,12K","-0,39%"
"11.06.2015","749,9","744,1","753,7","734,0","0,15K","0,78%"
"10.06.2015","744,1","753,8","755,0","738,9","0,11K","-1,29%"
"09.06.2015","753,8","755,0","755,0","732,0","0,13K","-0,16%"
"08.06.2015","755,0","755,0","755,0","739,0","0,11K","0,00%"
"07.06.2015","755,0","768,9","768,9","748,0","0,01K","-1,81%"
"06.06.2015","768,9","763,0","768,9","748,0","0,03K","0,77%"
"05.06.2015","763,0","740,0","769,0","740,0","0,12K","3,11%"
"04.06.2015","740,0","754,9","755,0","735,0","0,03K","-0,64%"
